node_id,x,y,square,nearest_service_point,population,assigned_population,assigned_square
6544,26088.0,84792.0,,3343,,0.3,E1740N3215
6545,30240.0,84831.0,,3343,,0.3,E1745N3215
6546,26258.0,84944.0,,3343,,0.3,E1740N3215
6547,30586.0,85019.0,,3343,,0.3,E1745N3215
6548,38998.0,88070.0,,3343,,0.3,E1750N3220
6549,38545.0,88161.0,,3343,,0.3,E1750N3220
6550,38394.0,88214.0,,3343,,0.3,E1750N3220
6551,38403.0,88392.0,,3343,,0.3,E1750N3220
6573,58265.0,40076.0,E1765N3165,4387,965.0,16.92982456140351,E1765N3165
6574,57843.0,40080.0,E1765N3165,4387,965.0,16.92982456140351,E1765N3165
6575,45192.0,41217.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
6576,45348.0,41872.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
6577,46723.0,43120.0,E1755N3170,1934,1200.0,13.043478260869565,E1755N3170
6578,48807.0,41132.0,E1755N3170,1934,1200.0,13.043478260869565,E1755N3170
6579,35176.0,8384.0,,6765,,0.3,E1745N3135
6580,34143.0,15817.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
6581,42044.0,9409.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6582,36938.0,9103.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6583,36813.0,9161.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6584,42338.0,8700.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6585,41830.0,8717.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6586,42295.0,8800.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6587,41212.0,11187.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6588,131152.0,39523.0,E1815N3165,657,10.0,1.1111111111111112,E1815N3165
6589,80107.0,71779.0,E1780N3200,7859,15.0,1.25,E1780N3200
6590,52614.0,25038.0,E1760N3150,4387,5.0,1.0,E1760N3150
6592,60992.0,16634.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
6593,60496.0,16720.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
6594,72180.0,45238.0,E1775N3175,4987,1355.0,18.819444444444443,E1775N3175
6595,60197.0,14602.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
6596,28257.0,61378.0,E1740N3190,3513,1790.0,28.870967741935484,E1740N3190
6597,104700.0,59673.0,E1795N3190,5820,865.0,26.21212121212121,E1795N3190
6598,104920.0,58544.0,E1795N3185,5820,665.0,26.6,E1795N3185
6599,104860.0,57411.0,E1795N3185,5820,665.0,26.6,E1795N3185
6600,104766.0,55064.0,E1795N3185,5820,665.0,26.6,E1795N3185
6601,104221.0,50940.0,E1795N3180,2096,5.0,0.3333333333333333,E1795N3180
6602,101304.0,50182.0,E1795N3180,2096,5.0,0.3333333333333333,E1795N3180
6603,95569.0,52371.0,E1790N3180,5820,195.0,8.863636363636363,E1790N3180
6604,95779.0,53230.0,E1790N3180,5820,195.0,8.863636363636363,E1790N3180
6605,80589.0,46477.0,E1780N3175,7229,2155.0,39.18181818181818,E1780N3175
6606,43619.0,55011.0,E1755N3185,5499,5.0,0.07575757575757576,E1755N3185
6607,16619.0,79676.0,,3343,,0.3,E1735N3210
6608,36160.0,8120.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6609,36674.0,9078.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6610,34951.0,12345.0,,6765,,0.3,E1745N3135
6611,31242.0,14797.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
6612,36591.0,9261.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6613,39249.0,11839.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6614,89001.0,67907.0,E1785N3195,7859,90.0,22.5,E1785N3195
6615,105809.0,80288.0,E1795N3210,5820,385.0,18.333333333333332,E1795N3210
6624,97719.0,54687.0,E1790N3185,5820,1005.0,27.16216216216216,E1790N3185
6625,88176.0,82600.0,E1785N3215,7859,2.0,0.4,E1785N3215
6626,91807.0,85185.0,E1785N3215,7859,2.0,0.4,E1785N3215
6627,18249.0,36951.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6628,18065.0,37019.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6629,17873.0,37091.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6630,17675.0,37164.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6631,18520.0,37230.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6632,17945.0,37450.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6633,16457.0,37637.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6634,16247.0,37716.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6635,16909.0,37849.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6636,16343.0,38067.0,E1735N3165,1379,1895.0,24.61038961038961,E1735N3165
6637,110988.0,39601.0,E1800N3165,2096,25.0,1.4705882352941178,E1800N3165
6638,107813.0,39934.0,E1795N3165,2096,420.0,13.548387096774194,E1795N3165
6639,103110.0,69349.0,E1795N3200,5820,40.0,1.3333333333333333,E1795N3200
6640,101831.0,75433.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6642,83011.0,56203.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
6643,83258.0,55917.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
6644,83147.0,56051.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
6645,65923.0,66410.0,E1770N3195,7859,545.0,16.515151515151516,E1770N3195
6646,97513.0,48693.0,E1790N3175,2096,630.0,9.0,E1790N3175
6647,36586.0,80549.0,E1750N3210,3343,60.0,1.7647058823529411,E1750N3210
6648,75476.0,15326.0,E1775N3140,753,95.0,3.8,E1775N3140
6649,75224.0,15329.0,E1775N3140,753,95.0,3.8,E1775N3140
6650,76328.0,16750.0,E1775N3140,753,95.0,3.8,E1775N3140
6651,76339.0,16893.0,E1775N3140,753,95.0,3.8,E1775N3140
6652,70936.0,47088.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6653,43551.0,47663.0,E1755N3175,4440,2705.0,34.67948717948718,E1755N3175
6654,44141.0,47402.0,E1755N3175,4440,2705.0,34.67948717948718,E1755N3175
6655,43178.0,47025.0,,4440,,0.3,E1750N3175
6656,43638.0,46853.0,E1755N3175,4440,2705.0,34.67948717948718,E1755N3175
6657,83825.0,60141.0,E1780N3190,7229,945.0,21.477272727272727,E1780N3190
6658,55256.0,53040.0,E1760N3180,5499,2590.0,20.887096774193548,E1760N3180
6659,46792.0,8901.0,E1755N3135,6765,2.0,1.0,E1755N3135
6660,112583.0,83577.0,E1800N3215,5820,720.0,13.846153846153847,E1800N3215
6661,117800.0,81135.0,E1805N3210,5820,185.0,3.245614035087719,E1805N3210
6662,101210.0,88085.0,E1795N3220,5820,475.0,12.837837837837839,E1795N3220
6663,106827.0,89677.0,E1795N3220,5820,475.0,12.837837837837839,E1795N3220
6664,117595.0,80242.0,E1805N3210,5820,185.0,3.245614035087719,E1805N3210
6665,106240.0,84835.0,E1795N3215,5820,120.0,5.0,E1795N3215
6666,101661.0,77200.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6667,90913.0,22959.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
6668,90342.0,32577.0,E1785N3160,931,1265.0,24.326923076923077,E1785N3160
6669,92925.0,30356.0,E1785N3155,931,1865.0,23.60759493670886,E1785N3155
6670,75282.0,20249.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
6671,75168.0,18072.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
6672,76311.0,19716.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
6673,60051.0,30620.0,E1765N3155,1026,90.0,6.923076923076923,E1765N3155
6674,72067.0,18047.0,,753,,0.3,E1775N3145
6675,89946.0,45511.0,E1785N3175,2155,1215.0,23.365384615384617,E1785N3175
6676,91189.0,50665.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
6677,93986.0,46188.0,E1790N3175,2155,630.0,9.0,E1790N3175
6678,97760.0,47193.0,E1790N3175,2096,630.0,9.0,E1790N3175
6679,97936.0,50762.0,E1790N3180,2096,195.0,8.863636363636363,E1790N3180
6680,98018.0,50829.0,E1790N3180,2096,195.0,8.863636363636363,E1790N3180
6681,90712.0,59583.0,E1785N3190,5820,275.0,17.1875,E1785N3190
6682,76206.0,58471.0,E1775N3185,7859,1210.0,17.04225352112676,E1775N3185
6683,74249.0,39781.0,E1775N3165,4987,850.0,12.5,E1775N3165
6684,84521.0,46652.0,E1780N3175,2155,2155.0,39.18181818181818,E1780N3175
6685,99627.0,89553.0,E1790N3220,5820,160.0,53.333333333333336,E1790N3220
6686,84283.0,72293.0,E1780N3200,7859,15.0,1.25,E1780N3200
6687,71372.0,66996.0,E1770N3195,7859,545.0,16.515151515151516,E1770N3195
6688,58828.0,44997.0,,4387,,0.3,E1765N3175
6689,51410.0,50277.0,E1760N3180,5499,2590.0,20.887096774193548,E1760N3180
6690,41217.0,49853.0,E1750N3180,8282,890.0,13.484848484848484,E1750N3180
6691,40310.0,53781.0,E1750N3180,8282,890.0,13.484848484848484,E1750N3180
6692,46167.0,49385.0,E1755N3175,4440,2705.0,34.67948717948718,E1755N3175
6693,42875.0,58577.0,E1750N3185,3343,920.0,18.775510204081634,E1750N3185
6694,36091.0,61776.0,,3343,,0.3,E1750N3190
6695,20862.0,57184.0,E1735N3185,5706,295.0,13.409090909090908,E1735N3185
6696,20633.0,49403.0,E1735N3175,4354,855.0,32.88461538461539,E1735N3175
6697,13958.0,38487.0,E1730N3165,1379,1815.0,34.24528301886792,E1730N3165
6698,12511.0,38486.0,E1730N3165,1379,1815.0,34.24528301886792,E1730N3165
6699,38630.0,14833.0,E1750N3140,6765,2.0,0.3333333333333333,E1750N3140
6700,45862.0,31637.0,E1755N3160,4387,255.0,18.214285714285715,E1755N3160
6701,44264.0,38150.0,E1755N3165,1258,800.0,21.05263157894737,E1755N3165
6702,32874.0,38523.0,E1745N3165,1739,1135.0,25.795454545454547,E1745N3165
6703,85760.0,59725.0,E1780N3190,5820,945.0,21.477272727272727,E1780N3190
6704,64842.0,45030.0,,4987,,0.3,E1770N3175
6705,65346.0,44873.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6706,55784.0,42920.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
6707,55678.0,43023.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
6708,77205.0,32432.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
6710,59044.0,45718.0,E1765N3175,4387,1615.0,18.352272727272727,E1765N3175
6711,69336.0,47439.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6712,35819.0,9405.0,,6765,,0.3,E1745N3135
6713,6740.0,32992.0,E1725N3160,4356,2.0,0.6666666666666666,E1725N3160
6714,75541.0,31167.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
6715,92400.0,49853.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
6716,50000.0,52019.0,E1755N3180,5499,1290.0,32.25,E1755N3180
6717,48585.0,52648.0,E1755N3180,5499,1290.0,32.25,E1755N3180
6718,7354.0,43048.0,,2075,,0.3,E1730N3170
6719,72513.0,48790.0,E1775N3175,7229,1355.0,18.819444444444443,E1775N3175
6720,78993.0,37865.0,E1775N3165,7229,850.0,12.5,E1775N3165
6721,78372.0,36907.0,E1775N3165,7229,850.0,12.5,E1775N3165
6722,78148.0,36909.0,E1775N3165,7229,850.0,12.5,E1775N3165
6723,86439.0,26145.0,,718,,0.3,E1785N3150
6724,60617.0,42999.0,E1765N3170,4387,450.0,7.258064516129032,E1765N3170
6725,59325.0,53033.0,E1765N3180,3155,765.0,12.75,E1765N3180
6726,78985.0,37601.0,E1775N3165,7229,850.0,12.5,E1775N3165
6727,31729.0,21175.0,E1745N3145,1258,15.0,1.6666666666666667,E1745N3145
6728,44532.0,45041.0,E1755N3175,4440,2705.0,34.67948717948718,E1755N3175
6729,130629.0,22789.0,E1815N3150,657,645.0,17.916666666666668,E1815N3150
6730,66312.0,57641.0,E1770N3185,7859,70.0,1.4583333333333333,E1770N3185
6731,78975.0,32231.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
6732,122996.0,65761.0,E1810N3195,5820,10.0,5.0,E1810N3195
6733,95984.0,72883.0,E1790N3205,5820,30.0,1.3636363636363635,E1790N3205
6734,99638.0,89498.0,E1790N3220,5820,160.0,53.333333333333336,E1790N3220
6735,75989.0,31380.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
6736,56382.0,50329.0,E1760N3180,1934,2590.0,20.887096774193548,E1760N3180
6737,71999.0,49854.0,,7229,,0.3,E1770N3180
6738,48092.0,34351.0,E1755N3160,4387,255.0,18.214285714285715,E1755N3160
6739,73575.0,29862.0,E1775N3155,753,805.0,10.454545454545455,E1775N3155
6740,75564.0,54033.0,E1775N3180,7229,1325.0,20.384615384615383,E1775N3180
6741,25594.0,44099.0,E1740N3170,8282,1355.0,22.21311475409836,E1740N3170
6742,20293.0,60673.0,E1735N3190,5706,1860.0,29.523809523809526,E1735N3190
6743,68208.0,47323.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6744,69386.0,45115.0,E1770N3175,4987,2235.0,23.28125,E1770N3175
6745,62557.0,33420.0,E1765N3160,1026,520.0,23.636363636363637,E1765N3160
6746,44844.0,41898.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
6747,67660.0,47295.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6748,22228.0,62101.0,E1740N3190,5706,1790.0,28.870967741935484,E1740N3190
6749,68201.0,47456.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6750,68148.0,47455.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6751,70499.0,48004.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
6752,81728.0,34138.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
6753,75547.0,52778.0,E1775N3180,7229,1325.0,20.384615384615383,E1775N3180
6754,96257.0,44064.0,E1790N3170,2096,1040.0,18.90909090909091,E1790N3170
6755,92627.0,3376.0,,284,,0.3,E1785N3125
6756,20609.0,63875.0,E1735N3195,5706,480.0,32.0,E1735N3195
6757,58005.0,55615.0,E1765N3185,3155,35.0,1.1666666666666667,E1765N3185
6758,83458.0,15785.0,E1780N3140,284,145.0,24.166666666666668,E1780N3140
6759,7350.0,25133.0,,4356,,0.3,E1730N3150
6760,120087.0,82799.0,E1805N3215,5820,1115.0,12.119565217391305,E1805N3215
6761,58622.0,45721.0,E1765N3175,4387,1615.0,18.352272727272727,E1765N3175
6762,59086.0,45723.0,E1765N3175,4387,1615.0,18.352272727272727,E1765N3175
6763,59453.0,44868.0,E1765N3170,4387,450.0,7.258064516129032,E1765N3170
6764,58275.0,45650.0,E1765N3175,4387,1615.0,18.352272727272727,E1765N3175
6765,31727.0,7123.0,,6765,,0.3,E1745N3130
6766,31490.0,7016.0,,6765,,0.3,E1745N3130
6767,66189.0,28145.0,E1770N3155,753,705.0,16.022727272727273,E1770N3155
6768,66211.0,27966.0,E1770N3155,753,705.0,16.022727272727273,E1770N3155
6769,94290.0,28652.0,E1790N3155,931,675.0,21.09375,E1790N3155
6770,45116.0,41347.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
6771,96910.0,68061.0,,5820,,0.3,E1790N3200
6772,60206.0,26067.0,E1765N3150,1026,75.0,6.818181818181818,E1765N3150
6773,103926.0,8861.0,E1795N3135,284,75.0,6.818181818181818,E1795N3135
6774,77368.0,16874.0,E1775N3140,753,95.0,3.8,E1775N3140
6775,68165.0,43539.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6776,119768.0,83302.0,E1805N3215,5820,1115.0,12.119565217391305,E1805N3215
6777,119197.0,83438.0,E1805N3215,5820,1115.0,12.119565217391305,E1805N3215
6778,104023.0,72817.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6779,104242.0,72748.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6780,103780.0,72155.0,E1795N3200,5820,40.0,1.3333333333333333,E1795N3200
6781,104165.0,72649.0,,5820,,0.3,E1795N3200
6782,105133.0,73165.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6783,46483.0,58874.0,E1755N3190,3155,15.0,0.4838709677419355,E1755N3190
6784,50212.0,59495.0,E1755N3190,3155,15.0,0.4838709677419355,E1755N3190
6785,48759.0,59342.0,E1755N3190,3155,15.0,0.4838709677419355,E1755N3190
6786,48794.0,59257.0,E1755N3190,3155,15.0,0.4838709677419355,E1755N3190
6787,47789.0,58780.0,,3155,,0.3,E1755N3185
6788,43684.0,38481.0,E1755N3165,1258,800.0,21.05263157894737,E1755N3165
6789,43935.0,38338.0,E1755N3165,1258,800.0,21.05263157894737,E1755N3165
6790,101856.0,78121.0,E1795N3210,5820,385.0,18.333333333333332,E1795N3210
6791,110051.0,74401.0,E1800N3205,5820,130.0,4.642857142857143,E1800N3205
6792,10821.0,50657.0,E1730N3180,7422,2.0,0.043478260869565216,E1730N3180
6793,10610.0,51892.0,E1730N3180,7422,2.0,0.043478260869565216,E1730N3180
6794,10553.0,50286.0,E1730N3180,7422,2.0,0.043478260869565216,E1730N3180
6795,48858.0,59101.0,E1755N3190,3155,15.0,0.4838709677419355,E1755N3190
6796,47734.0,58915.0,E1755N3190,3155,15.0,0.4838709677419355,E1755N3190
6797,66377.0,57101.0,E1770N3185,7859,70.0,1.4583333333333333,E1770N3185
6798,30095.0,43905.0,E1745N3170,8282,3090.0,45.44117647058823,E1745N3170
6799,30905.0,42706.0,E1745N3170,8282,3090.0,45.44117647058823,E1745N3170
6800,76580.0,67070.0,E1775N3195,7859,955.0,30.806451612903224,E1775N3195
6801,77361.0,66681.0,E1775N3195,7859,955.0,30.806451612903224,E1775N3195
6807,24028.0,39327.0,E1740N3165,1379,845.0,24.142857142857142,E1740N3165
6808,55431.0,57700.0,E1760N3185,3155,385.0,8.555555555555555,E1760N3185
6809,82470.0,63236.0,E1780N3190,7859,945.0,21.477272727272727,E1780N3190
6810,93930.0,29237.0,E1790N3155,931,675.0,21.09375,E1790N3155
6811,93999.0,29312.0,E1790N3155,931,675.0,21.09375,E1790N3155
6812,90225.0,28792.0,E1785N3155,718,1865.0,23.60759493670886,E1785N3155
6813,32468.0,62440.0,E1745N3190,3513,1245.0,40.16129032258065,E1745N3190
6814,93908.0,29297.0,E1790N3155,931,675.0,21.09375,E1790N3155
6816,20354.0,32166.0,E1735N3160,4356,650.0,13.541666666666666,E1735N3160
6817,49342.0,40406.0,E1755N3170,1934,1200.0,13.043478260869565,E1755N3170
6818,23774.0,49431.0,E1740N3175,4354,835.0,22.56756756756757,E1740N3175
6819,79105.0,56469.0,E1775N3185,7229,1210.0,17.04225352112676,E1775N3185
6820,80063.0,55756.0,E1780N3185,7229,130.0,1.9402985074626866,E1780N3185
6821,80316.0,55341.0,E1780N3185,7229,130.0,1.9402985074626866,E1780N3185
6822,87667.0,25579.0,E1785N3150,718,2380.0,30.512820512820515,E1785N3150
6823,87508.0,26740.0,E1785N3155,718,1865.0,23.60759493670886,E1785N3155
6824,86895.0,26749.0,E1785N3155,718,1865.0,23.60759493670886,E1785N3155
6825,86527.0,26145.0,E1785N3150,718,2380.0,30.512820512820515,E1785N3150
6826,90613.0,23812.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
6827,90209.0,22855.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
6828,90199.0,22773.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
6829,91130.0,22964.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
6830,90880.0,22962.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
6831,93949.0,26116.0,E1790N3150,718,100.0,6.25,E1790N3150
6833,64996.0,44438.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6834,65237.0,44415.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6835,65179.0,44420.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6836,65124.0,44426.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6837,65066.0,44432.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6838,86271.0,41450.0,E1780N3170,1176,605.0,8.287671232876713,E1780N3170
6839,86158.0,41332.0,E1780N3170,1176,605.0,8.287671232876713,E1780N3170
6840,31328.0,49072.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
6841,30813.0,48936.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
6842,31009.0,49307.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
6843,31098.0,49482.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
6844,31155.0,48980.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
6845,30924.0,49143.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
6846,54650.0,53499.0,E1760N3180,5499,2590.0,20.887096774193548,E1760N3180
6847,54698.0,53784.0,E1760N3180,5499,2590.0,20.887096774193548,E1760N3180
6848,54620.0,53355.0,E1760N3180,5499,2590.0,20.887096774193548,E1760N3180
6849,65006.0,44396.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6850,65073.0,44391.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6851,65128.0,44387.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6852,65183.0,44384.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6853,65238.0,44380.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
6854,104295.0,72732.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6855,104868.0,73295.0,E1795N3205,5820,955.0,15.158730158730158,E1795N3205
6856,122189.0,89112.0,E1805N3220,5820,945.0,42.95454545454545,E1805N3220
6857,13767.0,30397.0,E1730N3155,4356,2.0,0.15384615384615385,E1730N3155
6858,111605.0,84727.0,E1800N3215,5820,720.0,13.846153846153847,E1800N3215
6859,111485.0,85336.0,E1800N3215,5820,720.0,13.846153846153847,E1800N3215
6860,51587.0,47471.0,E1760N3175,4440,1885.0,20.268817204301076,E1760N3175
6861,100367.0,64423.0,E1790N3195,5820,1190.0,30.512820512820515,E1790N3195
6862,56753.0,16294.0,E1760N3140,1026,2.0,1.0,E1760N3140
6863,56985.0,16848.0,E1760N3140,1026,2.0,1.0,E1760N3140
6864,83822.0,71170.0,E1780N3200,7859,15.0,1.25,E1780N3200
6865,118597.0,82316.0,E1805N3215,5820,1115.0,12.119565217391305,E1805N3215
6866,113481.0,74893.0,E1800N3205,5820,130.0,4.642857142857143,E1800N3205
6867,131987.0,83327.0,E1815N3215,5820,90.0,15.0,E1815N3215
6868,132769.0,83398.0,E1815N3215,5820,90.0,15.0,E1815N3215
6869,36781.0,9045.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
6870,77618.0,54776.0,E1775N3185,7229,1210.0,17.04225352112676,E1775N3185
6871,99986.0,23145.0,E1790N3150,417,100.0,6.25,E1790N3150
6872,101527.0,23321.0,E1795N3150,417,2.0,0.4,E1795N3150
6873,101411.0,23705.0,E1795N3150,417,2.0,0.4,E1795N3150
6874,81340.0,57630.0,E1780N3185,7229,130.0,1.9402985074626866,E1780N3185
6875,77428.0,54168.0,,7229,,0.3,E1775N3180
6876,79998.0,55831.0,E1780N3185,7229,130.0,1.9402985074626866,E1780N3185
6877,79836.0,56018.0,E1780N3185,7229,130.0,1.9402985074626866,E1780N3185
6878,83527.0,60273.0,E1780N3190,7229,945.0,21.477272727272727,E1780N3190
6879,105719.0,44202.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6880,106237.0,43871.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6881,106351.0,44210.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6882,105699.0,44007.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6883,106258.0,43932.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6884,105684.0,43856.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6885,106209.0,43786.0,E1795N3170,2096,340.0,9.18918918918919,E1795N3170
6886,60765.0,44797.0,E1765N3170,4387,450.0,7.258064516129032,E1765N3170
6887,83946.0,29067.0,E1780N3155,718,290.0,4.915254237288136,E1780N3155
6888,78440.0,61208.0,E1775N3190,7859,1225.0,29.878048780487806,E1775N3190
6889,80497.0,56695.0,E1780N3185,7229,130.0,1.9402985074626866,E1780N3185
6890,78965.0,56395.0,E1775N3185,7229,1210.0,17.04225352112676,E1775N3185
6891,78525.0,55905.0,E1775N3185,7229,1210.0,17.04225352112676,E1775N3185
6892,32227.0,53358.0,E1745N3180,8282,1460.0,21.470588235294116,E1745N3180
6893,34876.0,54002.0,E1745N3180,8282,1460.0,21.470588235294116,E1745N3180
6895,26764.0,38518.0,E1740N3165,1379,845.0,24.142857142857142,E1740N3165
6896,76871.0,33205.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
6897,76800.0,32460.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
6898,77385.0,30320.0,E1775N3155,753,805.0,10.454545454545455,E1775N3155
6899,76002.0,30564.0,E1775N3155,753,805.0,10.454545454545455,E1775N3155
6900,131278.0,58746.0,E1815N3185,2096,5.0,0.8333333333333334,E1815N3185
6901,136043.0,74536.0,E1815N3205,5820,2.0,0.18181818181818182,E1815N3205
6904,124866.0,44372.0,E1810N3170,2096,150.0,8.333333333333334,E1810N3170
6905,125306.0,43496.0,E1810N3170,2096,150.0,8.333333333333334,E1810N3170
6906,36963.0,40079.0,E1750N3165,1739,765.0,28.333333333333332,E1750N3165
6907,39826.0,35820.0,E1750N3165,1258,765.0,28.333333333333332,E1750N3165
6908,15641.0,62479.0,E1735N3190,6908,1860.0,29.523809523809526,E1735N3190
6909,16322.0,62755.0,E1735N3190,6908,1860.0,29.523809523809526,E1735N3190
6910,14738.0,63274.0,E1735N3190,6908,1860.0,29.523809523809526,E1735N3190
6911,22043.0,82964.0,,3343,,0.3,E1740N3215
6912,44344.0,77846.0,E1755N3210,3155,355.0,35.5,E1755N3210
6913,47152.0,72696.0,,3155,,0.3,E1755N3205
6914,46804.0,72586.0,E1755N3200,3155,35.0,35.0,E1755N3200
6915,46192.0,72677.0,,3155,,0.3,E1755N3205
6916,46980.0,72920.0,E1755N3205,3155,65.0,13.0,E1755N3205
6917,51008.0,68240.0,E1760N3200,3155,30.0,4.285714285714286,E1760N3200
6918,53293.0,60604.0,E1760N3190,3155,1150.0,25.0,E1760N3190
6919,53462.0,60892.0,E1760N3190,3155,1150.0,25.0,E1760N3190
6920,45121.0,44307.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
6921,57538.0,58657.0,E1760N3185,3155,385.0,8.555555555555555,E1760N3185
6922,75728.0,62322.0,E1775N3190,7859,1225.0,29.878048780487806,E1775N3190
6923,75997.0,62607.0,E1775N3190,7859,1225.0,29.878048780487806,E1775N3190
6924,94930.0,40511.0,E1790N3170,1176,1040.0,18.90909090909091,E1790N3170
6925,103627.0,54495.0,E1795N3185,5820,665.0,26.6,E1795N3185
6926,102541.0,54535.0,E1795N3185,5820,665.0,26.6,E1795N3185
6927,101457.0,54589.0,E1795N3185,5820,665.0,26.6,E1795N3185
6928,98059.0,49390.0,E1790N3175,2096,630.0,9.0,E1790N3175
6929,98210.0,48535.0,E1790N3175,2096,630.0,9.0,E1790N3175
