NODE ID;X;Y;SQUARE
2757;30620;51020;E1745N3180
2758;22283;51028;E1740N3180
2759;58429;51072;E1765N3180
2760;30671;51030;E1745N3180
2761;57279;51065;E1760N3180
2762;85946;51043;E1780N3180
2763;21258;51063;E1735N3180
2764;37289;51075;E1750N3180
2765;83044;51077;E1780N3180
2766;25930;51074;E1740N3180
2767;78447;51117;E1775N3180
2768;93190;51110;E1785N3180
2769;34023;51119;E1745N3180
2770;72704;51111;E1775N3180
2771;86249;51175;E1780N3180
2772;81441;51230;E1780N3180
2773;35652;51151;E1745N3180
2774;88306;51199;E1785N3180
2775;35467;51179;E1745N3180
2776;19348;51222;E1735N3180
2777;21339;51181;E1735N3180
2778;71334;51233;E1770N3180
2779;29867;51261;E1745N3180
2780;37121;51249;E1750N3180
2781;24821;51237;E1740N3180
2782;33512;51294;E1745N3180
2783;50462;51315;E1760N3180
2784;83741;51295;E1780N3180
2785;78612;51323;E1775N3180
2786;18148;51333;E1735N3180
2787;29851;51293;E1745N3180
2788;20422;51332;E1735N3180
2789;31736;51408;E1745N3180
2790;98705;51422;E1790N3180
2791;85889;51445;E1780N3180
2792;59633;51423;E1765N3180
2793;38083;51436;E1750N3180
2794;80590;51464;E1780N3180
2795;82718;51473;E1780N3180
2796;83830;51482;E1780N3180
2797;38500;51458;E1750N3180
2798;55822;51502;E1760N3180
2799;64771;51548;E1765N3180
2800;64952;51556;E1770N3180
2801;78113;51500;E1775N3180
2802;31037;51562;E1745N3180
2803;39207;51514;E1750N3180
2804;77701;51526;E1775N3180
2805;77957;51517;E1775N3180
2806;80000;51522;E1780N3180
2807;85719;51555;E1780N3180
2808;23870;51547;E1740N3180
2809;39971;51548;E1750N3180
2810;66547;51660;E1770N3180
2811;34005;51620;E1745N3180
2812;53724;51649;E1760N3180
2813;35701;51661;E1745N3180
2814;90098;51655;E1785N3180
2815;67835;51747;E1770N3180
2816;68414;51744;E1770N3180
2817;37094;51715;E1750N3180
2818;60552;51771;E1765N3180
2819;87079;51765;E1785N3180
2820;23329;51729;E1740N3180
2821;31038;51683;E1745N3180
2822;84928;51809;E1780N3180
2823;59784;51794;E1765N3180
2824;71207;51811;E1770N3180
2825;30245;51781;E1745N3180
2826;30310;51793;E1745N3180
2827;22957;51851;E1740N3180
2828;32626;51877;E1745N3180
2829;16467;51903;E1735N3180
2830;35149;51897;E1745N3180
2831;84041;51952;E1780N3180
2832;22787;51907;E1740N3180
2833;83936;51971;E1780N3180
2834;40002;51908;E1750N3180
2835;40244;51932;E1750N3180
2836;80399;51995;E1780N3180
2837;35289;52007;E1745N3180
2838;66529;52045;E1770N3180
2839;74525;52043;E1775N3180
2840;95358;52047;E1790N3180
2841;40960;52016;E1750N3180
2842;81325;52066;E1780N3180
2843;74018;52067;E1775N3180
2844;41541;52081;E1750N3180
2845;82226;52118;E1780N3180
2846;22249;52085;E1740N3180
2847;51572;52138;E1760N3180
2848;22121;52127;E1740N3180
2849;35422;52152;E1745N3180
2850;65989;52185;E1770N3180
2851;82439;52235;E1780N3180
2852;37127;52255;E1750N3180
2853;81038;52281;E1780N3180
2854;82269;52286;E1780N3180
2855;21726;52257;E1740N3180
2856;95510;52282;E1790N3180
2857;92437;52311;E1785N3180
2858;65989;52345;E1770N3180
2859;65819;52365;E1770N3180
2860;74539;52400;E1775N3180
2861;75323;52397;E1775N3180
2862;87646;52283;E1785N3180
2863;85957;52434;E1780N3180
2864;34856;52414;E1745N3180
2865;21213;52427;E1735N3180
2866;79557;52422;E1780N3180
2867;108073;52509;E1800N3180
2868;34556;52549;E1745N3180
2869;50792;52558;E1760N3180
2870;77681;52600;E1775N3180
2871;78347;52617;E1775N3180
2872;82616;52643;E1780N3180
2873;31398;52669;E1745N3180
2874;78768;52689;E1775N3180
2875;78350;52687;E1775N3180
2876;82822;52707;E1780N3180
2877;20593;52631;E1735N3180
2878;67629;52735;E1770N3180
2879;97073;52775;E1790N3180
2880;26036;52744;E1740N3180
2881;67045;52793;E1770N3180
2882;77676;52790;E1775N3180
2883;41024;52744;E1750N3180
2884;59707;52959;E1765N3180
2885;75314;52781;E1775N3180
2886;78345;52809;E1775N3180
2887;40328;52768;E1750N3180
2888;73575;52862;E1775N3180
2889;99416;52793;E1790N3180
2890;37289;52812;E1750N3180
2891;99467;52871;E1790N3180
2892;65141;52928;E1770N3180
2893;26177;52917;E1740N3180
2894;73014;53006;E1775N3180
2895;35501;52983;E1745N3180
2896;80224;53036;E1780N3180
2897;66567;53059;E1770N3180
2898;80124;53124;E1780N3180
2899;84434;52846;E1780N3180
2900;96178;53188;E1790N3180
2901;72215;53210;E1775N3180
2902;80631;53159;E1780N3180
2903;80761;53199;E1780N3180
2904;77682;53192;E1775N3180
2905;78326;53199;E1775N3180
2906;80242;53219;E1780N3180
2907;81266;53291;E1780N3180
2908;97571;53270;E1790N3180
2909;30098;53272;E1745N3180
2910;41080;53283;E1750N3180
2911;81226;53341;E1780N3180
2912;37326;53310;E1750N3180
2913;80629;53365;E1780N3180
2914;35945;53385;E1745N3180
2915;79399;53395;E1780N3180
2916;31935;53411;E1745N3180
2917;32175;53412;E1745N3180
2918;79329;53474;E1780N3180
2919;78396;53420;E1775N3180
2920;67059;53485;E1770N3180
2921;59344;53577;E1765N3180
2922;75301;53609;E1775N3180
2923;36065;53484;E1750N3180
2924;78515;53604;E1775N3180
2925;77687;53567;E1775N3180
2926;30543;53578;E1745N3180
2927;96503;53636;E1790N3180
2928;31509;53665;E1745N3180
2929;33102;53695;E1745N3180
2930;59275;53640;E1765N3180
2931;41124;53717;E1750N3180
2932;78749;53769;E1775N3180
2933;83021;53847;E1780N3180
2934;57855;53809;E1765N3180
2935;78633;53841;E1775N3180
2936;66546;53820;E1770N3180
2937;11218;53856;E1730N3180
2938;74186;53867;E1775N3180
2939;83274;53863;E1780N3180
2940;37512;53560;E1750N3180
2941;39941;53886;E1750N3180
2942;56780;53859;E1760N3180
2943;77783;53836;E1775N3180
2944;75491;53909;E1775N3180
2945;65129;53918;E1770N3180
2946;31040;53922;E1745N3180
2947;56197;53956;E1760N3180
2948;39804;54064;E1750N3180
2949;28799;53957;E1740N3180
2950;34879;54060;E1745N3180
2951;80688;54062;E1780N3180
2952;38662;54059;E1750N3180
2953;66178;54066;E1770N3180
2954;79761;54055;E1780N3180
2955;35856;54166;E1745N3180
2956;74804;54107;E1775N3180
2957;78181;54120;E1775N3180
2958;37588;54257;E1750N3185
2959;79469;54285;E1780N3185
2960;31547;54288;E1745N3185
2961;39098;54336;E1750N3185
2962;29267;54298;E1745N3185
2963;44127;54402;E1755N3185
2964;21163;54377;E1735N3185
2965;56016;54404;E1760N3185
2966;65024;54402;E1770N3185
2967;82972;54242;E1780N3185
2968;27439;54445;E1740N3185
2969;31753;54428;E1745N3185
2970;82288;54522;E1780N3185
2971;100492;54478;E1790N3185
2972;21296;54527;E1735N3185
2973;82447;54555;E1780N3185
2974;39648;54563;E1750N3185
2975;73269;54571;E1775N3185
2976;82667;54627;E1780N3185
2977;85709;54635;E1780N3185
2978;31999;54655;E1745N3185
2979;75229;54643;E1775N3185
2980;29814;54640;E1745N3185
2981;97167;54689;E1790N3185
2982;98256;54686;E1790N3185
2984;26498;54757;E1740N3185
2985;79084;54737;E1775N3185
2986;100511;54768;E1790N3185
2987;25048;54735;E1740N3185
2988;36479;54835;E1750N3185
2989;26219;54846;E1740N3185
2990;74444;54873;E1775N3185
2991;18262;55049;E1735N3185
2992;29420;54903;E1745N3185
2993;40409;54909;E1750N3185
2994;25964;54929;E1740N3185
2995;64905;54984;E1770N3185
2996;82043;55063;E1780N3185
2997;30290;55012;E1745N3185
2998;40229;55095;E1750N3185
2999;73748;55068;E1775N3185
3000;25406;55119;E1740N3185
3001;82270;55134;E1780N3185
3002;103703;55192;E1795N3185
3003;75789;55175;E1775N3185
3004;30532;55211;E1745N3185
3005;26545;55251;E1740N3185
3006;24854;55295;E1740N3185
3007;100572;55291;E1790N3185
3008;103076;55307;E1795N3185
3009;45128;55335;E1755N3185
3010;98258;55310;E1790N3185
3012;102618;55377;E1795N3185
3013;30144;55423;E1745N3185
3014;44828;55548;E1755N3185
3015;30739;55389;E1745N3185
3016;28413;55471;E1740N3185
3017;31999;55475;E1745N3185
3018;24301;55481;E1740N3185
3019;102029;55479;E1795N3185
3020;28606;55486;E1740N3185
3021;37774;55497;E1750N3185
3022;38498;55474;E1750N3185
3023;29919;55549;E1745N3185
3024;88537;55545;E1785N3185
3025;101553;55558;E1795N3185
3026;23887;55613;E1740N3185
3027;26890;55616;E1740N3185
3028;101090;55640;E1795N3185
3029;23772;55652;E1740N3185
3030;28370;55641;E1740N3185
3031;25419;55675;E1740N3185
3032;28602;55650;E1740N3185
3033;76891;55708;E1775N3185
3034;58010;55689;E1765N3185
3035;35773;55677;E1745N3185
3036;40086;55608;E1750N3185
3037;89093;55696;E1785N3185
3038;100614;55708;E1790N3185
3039;81781;55746;E1780N3185
3040;75850;55749;E1775N3185
3041;39227;55773;E1750N3185
3042;37580;55815;E1750N3185
3043;36559;55835;E1750N3185
3044;23139;55855;E1740N3185
3045;100627;55848;E1790N3185
3046;103329;55864;E1795N3185
3047;79682;55929;E1780N3185
3048;98251;55872;E1790N3185
3049;33779;55905;E1745N3185
3050;95842;55901;E1790N3185
3051;95970;55901;E1790N3185
3052;97228;55902;E1790N3185
3053;27328;55907;E1740N3185
3054;64684;55976;E1765N3185
3055;81307;56008;E1780N3185
3056;75330;56063;E1775N3185
3057;82786;56061;E1780N3185
3058;75839;56050;E1775N3185
3059;24278;56104;E1740N3185
3060;25879;56125;E1740N3185
3061;29229;56119;E1745N3185
3062;30790;56149;E1745N3185
3064;44390;56180;E1755N3185
3065;91224;56142;E1785N3185
3066;29618;56325;E1745N3185
3067;24378;56218;E1740N3185
3068;83069;56240;E1780N3185
3069;75864;56231;E1775N3185
3070;92272;56350;E1785N3185
3071;103372;56351;E1795N3185
3072;98347;56419;E1790N3185
3073;100673;56414;E1790N3185
3074;75347;56244;E1775N3185
3075;11521;56444;E1730N3185
3076;11292;56475;E1730N3185
3077;23719;56545;E1740N3185
3078;22256;56551;E1740N3185
3079;27701;56567;E1740N3185
3080;38979;56551;E1750N3185
3081;39970;56582;E1750N3185
3082;76173;56648;E1775N3185
3083;28604;56592;E1740N3185
3084;35223;56608;E1745N3185
3085;40329;56595;E1750N3185
3086;84149;56595;E1780N3185
3087;122033;56606;E1805N3185
3088;41172;56614;E1750N3185
3089;30446;56653;E1745N3185
3090;36619;56665;E1750N3185
3091;22429;56705;E1740N3185
3092;24809;56715;E1740N3185
3093;96097;56744;E1790N3185
3094;21909;56755;E1740N3185
3095;95981;57176;E1790N3185
3096;9587;56679;E1730N3185
3097;31109;56821;E1745N3185
3098;103389;56839;E1795N3185
3099;28264;56853;E1740N3185
3100;22141;56859;E1740N3185
3101;75244;56924;E1775N3185
3102;25019;56905;E1740N3185
3103;41329;56915;E1750N3185
3104;74910;56763;E1775N3185
3105;100673;56979;E1790N3185
3106;27206;56941;E1740N3185
3107;92193;56882;E1785N3185
3108;27858;57165;E1740N3185
3109;30103;57203;E1745N3185
3110;32909;57277;E1745N3185
3111;91419;57231;E1785N3185
3112;100659;57252;E1790N3185
3113;27769;57229;E1740N3185
3114;78692;57295;E1775N3185
3115;77999;57347;E1775N3185
3116;101572;57306;E1795N3185
3117;25549;57325;E1740N3185
3118;75286;57323;E1775N3185
3119;102414;57330;E1795N3185
3120;103267;57357;E1795N3185
3121;103372;57358;E1795N3185
3122;75360;57419;E1775N3185
3123;78955;57501;E1775N3185
3124;39849;57485;E1750N3185
3125;48712;57522;E1755N3185
3126;22079;57543;E1740N3185
3127;27330;57571;E1740N3185
3128;22313;57612;E1740N3185
3129;51039;57617;E1760N3185
3130;22465;57658;E1740N3185
3131;29820;57661;E1745N3185
3132;34521;57742;E1745N3185
3133;62387;57758;E1765N3185
3134;78337;57751;E1775N3185
3135;73591;57803;E1775N3185
3136;25064;57771;E1740N3185
3137;32589;57785;E1745N3185
3138;61624;57829;E1765N3185
3139;64562;57826;E1765N3185
3140;36628;57807;E1750N3185
3141;90904;57816;E1785N3185
3142;79310;57826;E1780N3185
3143;48166;57831;E1755N3185
3144;104842;57820;E1795N3185
3145;73226;57907;E1775N3185
3146;34394;57865;E1745N3185
3147;67354;57989;E1770N3185
3148;73669;57896;E1775N3185
3149;26860;57931;E1740N3185
3150;73300;58002;E1775N3185
3151;25389;57965;E1740N3185
3152;101680;57946;E1795N3185
3153;26793;57982;E1740N3185
3154;38712;58045;E1750N3185
3155;55249;58005;E1760N3185
3156;98525;58028;E1790N3185
3157;20929;58025;E1735N3185
3158;103203;58024;E1795N3185
3159;132511;58038;E1815N3185
3160;95553;58044;E1790N3185
3161;95866;58057;E1790N3185
3162;97098;58129;E1790N3185
3163;23765;58042;E1740N3185
3164;49503;58084;E1755N3185
3165;21860;58090;E1740N3185
3166;25689;58115;E1740N3185
3167;79661;58138;E1780N3185
3168;34090;58128;E1745N3185
3169;76436;58703;E1775N3185
3170;29524;58137;E1745N3185
3171;133712;58206;E1815N3185
3172;13327;58356;E1730N3185
3173;36305;58249;E1750N3185
3174;19719;58275;E1735N3185
3175;131008;58249;E1815N3185
3176;133721;58273;E1815N3185
3177;42045;58291;E1750N3185
3178;21615;58318;E1735N3185
3179;76283;58350;E1775N3185
3180;92784;58313;E1785N3185
3181;42628;58375;E1750N3185
3182;97168;58324;E1790N3185
3183;48967;58381;E1755N3185
3184;95561;58386;E1790N3185
3185;26269;58385;E1740N3185
3186;38696;58403;E1750N3185
3187;42812;58405;E1750N3185
3188;71370;58401;E1770N3185
3189;39333;58419;E1750N3185
3190;42071;58415;E1750N3185
3191;37047;58401;E1750N3185
3192;55862;58438;E1760N3185
3193;90409;58445;E1785N3185
3194;103149;58413;E1795N3185
3195;41124;58465;E1750N3185
3196;80047;58487;E1780N3185
3197;24819;58505;E1740N3185
3198;20379;58555;E1735N3185
3199;36965;58547;E1750N3185
3200;21349;58565;E1735N3185
3201;101819;58565;E1795N3185
3202;41156;58581;E1750N3185
3203;50227;58602;E1755N3185
3204;35869;58595;E1745N3185
3205;42719;58543;E1750N3185
3206;43389;58635;E1755N3185
3207;29209;58595;E1745N3185
3208;39299;58624;E1750N3185
3209;40211;58650;E1750N3185
3210;23139;58655;E1740N3185
3211;77875;58429;E1775N3185
3212;95546;58684;E1790N3185
3213;103015;58684;E1795N3185
3214;12840;58699;E1730N3185
3215;79359;58706;E1780N3185
3216;94325;58724;E1790N3185
3217;54992;58815;E1760N3190
3218;75312;58780;E1775N3185
3219;19183;58793;E1735N3185
3220;80412;58816;E1780N3190
3221;56474;58820;E1760N3190
3222;12689;58825;E1730N3190
3223;36790;58832;E1750N3190
3224;21069;58845;E1735N3190
3225;56287;58776;E1760N3185
3226;25719;58875;E1740N3190
3227;55619;58900;E1760N3190
3228;62342;58920;E1765N3190
3229;31880;58937;E1745N3190
3230;74978;58920;E1775N3190
3231;50758;58975;E1760N3190
3232;19709;59005;E1735N3190
3233;42450;59013;E1750N3190
3234;78313;59009;E1775N3190
3235;96457;59014;E1790N3190
3236;96984;59008;E1790N3190
3237;19839;59055;E1735N3190
3238;25519;59075;E1740N3190
3239;56010;59091;E1760N3190
3240;56948;59093;E1760N3190
3241;54565;59108;E1760N3190
3242;22659;59125;E1740N3190
3243;54753;59162;E1760N3190
3244;80776;59145;E1780N3190
3245;36669;59135;E1750N3190
3246;90599;59175;E1785N3190
3247;24568;59243;E1740N3190
3248;20259;59215;E1735N3190
3249;29578;59228;E1745N3190
3250;62379;59225;E1765N3190
3251;30013;59243;E1745N3190
3252;12330;59287;E1730N3190
3253;38924;59282;E1750N3190
3254;62209;59324;E1765N3190
3255;62373;59332;E1765N3190
3256;61525;59327;E1765N3190
3257;20569;59335;E1735N3190
3258;57403;59382;E1760N3190
3259;55635;59414;E1760N3190
3260;56529;59393;E1760N3190
3261;77013;59437;E1775N3190
3262;99527;59408;E1790N3190
3263;20799;59435;E1735N3190
3264;94183;59439;E1790N3190
3265;95174;59450;E1790N3190
3266;95737;59451;E1790N3190
3267;96884;59446;E1790N3190
3268;97045;59445;E1790N3190
3269;98054;59435;E1790N3190
3270;26809;59455;E1740N3190
3271;31559;59455;E1745N3190
3272;81134;59468;E1780N3190
3273;25109;59465;E1740N3190
3274;29961;59462;E1745N3190
3275;39638;59460;E1750N3190
3276;113780;59549;E1800N3190
3277;111683;59534;E1800N3190
3278;19905;59577;E1735N3190
3279;110802;59598;E1800N3190
3280;14975;59613;E1735N3190
3281;69243;59597;E1770N3190
3282;18283;59638;E1735N3190
3283;56978;59644;E1760N3190
3284;21339;59655;E1735N3190
3285;52195;59718;E1760N3190
3286;89525;59694;E1785N3190
3287;41719;59695;E1750N3190
3288;19764;59727;E1735N3190
3289;11979;59725;E1730N3190
3290;27389;59755;E1740N3190
3291;28828;59777;E1740N3190
3292;81491;59790;E1780N3190
3293;84681;59833;E1780N3190
3294;28650;59841;E1740N3190
3295;20461;59798;E1735N3190
3296;79241;59857;E1780N3190
3297;40022;59865;E1750N3190
3298;36729;59855;E1750N3190
3299;18859;59875;E1735N3190
3300;21879;59885;E1740N3190
3301;12560;59926;E1730N3190
3302;20322;59946;E1735N3190
3303;27719;59945;E1740N3190
3304;14395;59987;E1730N3190
3305;26261;59982;E1740N3190
3306;24559;59995;E1740N3190
3307;14542;60041;E1735N3190
3308;29596;60030;E1745N3190
3309;19344;60076;E1735N3190
3310;58307;60102;E1765N3190
3311;69270;60161;E1770N3190
3312;81846;60110;E1780N3190
3313;57219;60125;E1760N3190
3314;24436;60108;E1740N3190
3315;80631;60181;E1780N3190
3316;23508;60240;E1740N3190
3317;26031;60181;E1740N3190
3318;77590;60191;E1775N3190
3319;13376;60208;E1730N3190
3320;36690;60196;E1750N3190
3321;37264;60190;E1750N3190
3322;37849;60178;E1750N3190
3323;41029;60205;E1750N3190
3324;55229;60205;E1760N3190
3325;99614;60208;E1790N3190
3326;101338;60208;E1795N3190
3327;38596;60223;E1750N3190
3328;103359;60266;E1795N3190
3329;12289;60273;E1730N3190
3330;102473;60259;E1795N3190
3331;58509;60284;E1765N3190
3332;83685;60212;E1780N3190
3333;28379;60305;E1740N3190
3334;18999;60315;E1735N3190
3335;19973;60336;E1735N3190
3336;82083;60323;E1780N3190
3337;56739;60335;E1760N3190
3338;98277;60329;E1790N3190
3339;57649;60355;E1765N3190
3340;12586;60368;E1730N3190
3341;96986;60353;E1790N3190
3342;14010;60438;E1730N3190
3343;36589;60425;E1750N3190
3344;80067;60458;E1780N3190
3345;82211;60439;E1780N3190
3346;11379;60445;E1730N3190
3347;17099;60455;E1735N3190
3348;24059;60465;E1740N3190
3349;25741;60461;E1740N3190
3350;20435;60533;E1735N3190
3351;76422;60559;E1775N3190
3352;96999;60542;E1790N3190
3353;13099;60533;E1730N3190
3354;57889;60555;E1765N3190
3355;79777;60592;E1780N3190
3356;95499;60573;E1790N3190
3357;26783;60583;E1740N3190
3358;71879;60585;E1770N3190
3359;55121;60640;E1760N3190
3360;22592;60625;E1740N3190
3361;56069;60635;E1760N3190
3362;101929;60638;E1795N3190
3363;101333;60643;E1795N3190
3364;11998;60652;E1730N3190
3365;25546;60646;E1740N3190
3366;58924;60671;E1765N3190
3367;26947;60668;E1740N3190
3368;29018;60653;E1745N3190
3369;14706;60689;E1735N3190
3370;48669;60680;E1755N3190
3371;38672;60724;E1750N3190
3372;13623;60740;E1730N3190
3373;58055;60763;E1765N3190
3374;21009;60745;E1735N3190
3375;12273;60745;E1730N3190
3376;99684;60779;E1790N3190
3377;100258;60747;E1790N3190
3378;38179;60781;E1750N3190
3379;55378;60868;E1760N3190
3380;11099;60805;E1730N3190
3381;16530;60833;E1735N3190
3382;19549;60815;E1735N3190
3383;59102;60859;E1765N3190
3384;13894;60835;E1730N3190
3385;37847;60838;E1750N3190
3386;82625;60892;E1780N3190
3387;36722;60901;E1750N3190
3388;55427;60907;E1760N3190
3389;12772;60918;E1730N3190
3390;32266;60917;E1745N3190
3391;36332;60982;E1750N3190
3392;70008;60948;E1770N3190
3393;36739;60958;E1750N3190
3394;23399;60975;E1740N3190
3395;58169;60988;E1765N3190
3396;25226;60958;E1740N3190
3397;69307;60835;E1770N3190
3398;95343;60978;E1790N3190
3399;14413;61017;E1730N3190
3400;19829;61015;E1735N3190
3401;23509;61015;E1740N3190
3402;27607;61028;E1740N3190
3403;26339;61045;E1740N3190
3404;82789;61088;E1780N3190
3405;33939;61060;E1745N3190
3406;11984;61092;E1730N3190
3407;34069;61085;E1745N3190
3408;81404;61134;E1780N3190
3409;13282;61101;E1730N3190
3410;25090;61085;E1740N3190
3411;59949;61115;E1765N3190
3412;80608;61172;E1780N3190
3413;102623;61059;E1795N3190
3414;58184;61176;E1765N3190
3415;96981;61132;E1790N3190
3416;104546;61147;E1795N3190
3417;103462;61166;E1795N3190
3418;15991;61194;E1735N3190
3419;22081;61113;E1740N3190
3420;79132;61240;E1775N3190
3421;23155;61213;E1740N3190
3422;60842;61231;E1765N3190
3423;13565;61203;E1730N3190
3424;32869;61234;E1745N3190
3425;58185;61248;E1765N3190
3426;78226;61330;E1775N3190
3427;12486;61255;E1730N3190
3428;102362;61260;E1795N3190
3429;80694;61336;E1780N3190
3430;101946;61272;E1795N3190
3431;21537;61179;E1735N3190
3432;36832;61344;E1750N3190
3433;46583;61367;E1755N3190
3434;19319;61365;E1735N3190
3435;83006;61384;E1780N3190
