EDGE ID;V1;V2;DIST;DIRECTED (v1 -> v2);TYPE;NAME;MAX_SPEED;X1;Y1;X2;Y2;Square 1;Square 2;Square mid
e10792;1874;1844;27,33093485;FALSE;residential;Peymeestersdreef;30;25316;42258;25499;42055;E1740N3170;E1740N3170;E1740N3170
e11097;8282;8280;13,28344835;TRUE;tertiary;undefined;50;35103;48521;35221;48582;E1745N3175;E1745N3175;E1745N3175
e11089;4960;889;61,28890601;TRUE;service;undefined;5;80714;31249;80747;30637;E1780N3160;E1780N3155;E1780N3155
e11033;8242;6147;291,1596984;FALSE;service;undefined;5;83606;8647;85565;6493;E1780N3135;E1780N3130;E1780N3130
e11139;6275;7197;9,436630755;FALSE;pedestrian;undefined;5;65112;43866;65204;43887;E1770N3170;E1770N3170;E1770N3170
e10968;4015;4017;23,02172887;FALSE;residential;Gansbaan;30;121839;81075;121969;81265;E1805N3210;E1805N3210;E1805N3210
e10930;5528;8159;200,1376776;FALSE;unclassified;Lage Kanaaldijk;50;61747;19885;62052;21863;E1765N3145;E1765N3150;E1765N3145
e10929;8161;5528;0,632455532;FALSE;unclassified;Lage Kanaaldijk;50;61749;19879;61747;19885;E1765N3145;E1765N3145;E1765N3145
e11080;8268;8269;13,70583817;FALSE;service;undefined;5;78020;33962;78024;34099;E1775N3160;E1775N3160;E1775N3160
e11085;8273;8274;46,32116147;FALSE;service;undefined;5;78237;34152;78251;34615;E1775N3160;E1775N3160;E1775N3160
e11045;8249;8250;20,21410399;TRUE;residential;Pontonniersweg;50;46632;58987;46442;59056;E1755N3190;E1755N3190;E1755N3190
e11060;2674;4945;12,64911064;FALSE;secondary;Statensingel;50;47207;50104;47311;50176;E1755N3180;E1755N3180;E1755N3180
e11069;8259;8260;79,6181512;FALSE;service;undefined;5;76596;30462;77392;30445;E1775N3155;E1775N3155;E1775N3155
e11048;2271;8253;38,2780616;FALSE;residential;Brouwersweg;50;38321;45338;38041;45077;E1750N3175;E1750N3175;E1750N3175
e11079;8272;4780;28,01142624;FALSE;service;undefined;5;78235;34094;78515;34086;E1775N3160;E1775N3160;E1775N3160
e11074;8267;4968;48,39762391;TRUE;service;undefined;5;79674;31410;80146;31303;E1780N3160;E1780N3160;E1780N3160
e11041;8248;2018;8,321658489;FALSE;tertiary;13 Septemberstraat;50;87698;43222;87704;43305;E1785N3170;E1785N3170;E1785N3170
e11021;8235;8231;21,40840956;FALSE;service;undefined;5;9574;52509;9468;52323;E1730N3180;E1730N3180;E1730N3180
e11068;185;5123;19,47434209;FALSE;unclassified;undefined;80;73800;3307;73607;3333;E1775N3125;E1775N3125;E1775N3125
e11076;8274;8270;21,00214275;FALSE;service;undefined;5;78251;34615;78041;34618;E1775N3160;E1775N3160;E1775N3160
e10574;1816;1855;56,13457045;FALSE;residential;Floresstraat;30;33911;41749;33496;42127;E1745N3170;E1745N3170;E1745N3170
e10573;1816;1775;45,07205343;FALSE;pedestrian;Floresstraat;5;33911;41749;34241;41442;E1745N3170;E1745N3170;E1745N3170
e10572;5014;5012;20,70386437;FALSE;service;undefined;5;79661;36323;79868;36319;E1780N3165;E1780N3165;E1780N3165
e10985;897;911;115,1086443;FALSE;residential;Groenerein;30;130137;30781;129019;31055;E1815N3155;E1810N3155;E1810N3155
e10999;8216;8215;42,5470328;FALSE;service;undefined;5;70497;60054;70097;60199;E1770N3190;E1770N3190;E1770N3190
e11007;8220;8223;64,95552324;FALSE;service;undefined;5;90103;76334;90614;76735;E1785N3205;E1785N3205;E1785N3205
e11023;8229;8230;18,33712082;FALSE;service;undefined;5;9460;52039;9583;52175;E1730N3180;E1730N3180;E1730N3180
e10782;5079;4944;41,74122662;FALSE;residential;Monseigneur Vranckenplein;30;19832;32704;20200;32507;E1735N3160;E1735N3160;E1735N3160
e10947;8175;8176;9,513148795;FALSE;service;undefined;30;74197;19919;74292;19914;E1775N3145;E1775N3145;E1775N3145
e10958;8191;2223;7,280109889;TRUE;secondary;Maasboulevard;50;61252;45038;61272;44968;E1765N3175;E1765N3175;E1765N3175
e10960;8199;8200;42,79544368;TRUE;residential;Cannerweg;30;39120;33962;38717;34106;E1750N3160;E1750N3160;E1750N3160
e10982;1679;8207;10,4019229;FALSE;unclassified;Weg van Heer naar Bemelen;30;124117;40565;124013;40567;E1810N3170;E1810N3170;E1810N3170
e10991;284;8208;65,29471648;FALSE;tertiary;Rijksweg;30;96849;8765;96553;9347;E1790N3135;E1790N3135;E1790N3135
e10998;8214;8216;51,42616066;FALSE;service;undefined;5;69984;60090;70497;60054;E1770N3190;E1770N3190;E1770N3190
e10997;8212;8213;63,43311438;FALSE;service;undefined;5;69851;59395;70277;59865;E1770N3190;E1770N3190;E1770N3190
e10971;4140;5390;94,99010475;FALSE;unclassified;Weerterstraat;80;92782;85434;91836;85348;E1785N3215;E1785N3215;E1785N3215
e10949;8179;8180;7,621679605;FALSE;service;undefined;30;74567;19283;74627;19330;E1775N3145;E1775N3145;E1775N3145
e10933;8163;8164;3,40147027;FALSE;tertiary;Maasboulevard;50;62281;19828;62282;19862;E1765N3145;E1765N3145;E1765N3145
e10944;8173;8189;19,05885621;FALSE;service;undefined;5;72926;20166;72836;19998;E1775N3145;E1775N3145;E1775N3145
e10954;8189;408;11,72092147;FALSE;service;undefined;30;72836;19998;72719;20005;E1775N3145;E1775N3145;E1775N3145
e10943;8171;8172;874,2515542;FALSE;unclassified;Heerenweg;80;123211;53097;115074;49900;E1810N3180;E1800N3180;E1805N3180
e10937;661;4366;190,7384597;FALSE;unclassified;Luikerweg;30;51592;26829;51112;28675;E1760N3155;E1760N3155;E1760N3155
e10922;619;6772;26,07393334;FALSE;unclassified;Ursulinenweg;30;60162;25810;60206;26067;E1765N3150;E1765N3150;E1765N3150
e11018;8223;8224;19,85673689;FALSE;service;undefined;5;90614;76735;90437;76825;E1785N3205;E1785N3205;E1785N3205
e10779;8043;1731;78,71245137;FALSE;residential;Sint Lambertuslaan;30;57994;40334;57636;41035;E1765N3170;E1760N3170;E1765N3170
e10568;6626;5390;16,55596569;FALSE;unclassified;Oude Geleiweg;80;91807;85185;91836;85348;E1785N3215;E1785N3215;E1785N3215
e10639;1101;8058;14,0014285;FALSE;service;Joseph Bechlaan;50;79055;34822;79195;34820;E1775N3160;E1775N3160;E1775N3160
e10569;5187;5149;5,456189146;FALSE;steps;undefined;5;52881;42993;52905;42944;E1760N3170;E1760N3170;E1760N3170
e10564;7270;1887;104,562565;TRUE;residential;Heksenstraat;30;54003;42619;52970;42457;E1760N3170;E1760N3170;E1760N3170
e10567;5746;4112;11,63872845;FALSE;unclassified;Weerterstraat;80;98270;84719;98359;84644;E1790N3215;E1790N3215;E1790N3215
e10562;1681;5382;418,6610204;FALSE;residential;Sint Gerardusweg;50;78959;40595;75503;42958;E1775N3170;E1775N3170;E1775N3170
e10565;4891;3313;83,1015042;FALSE;residential;Pastoor Moormanstraat;30;57988;59810;57219;60125;E1765N3190;E1760N3190;E1760N3190
e10563;5382;2007;41,66461328;FALSE;residential;Sint Gerardusweg;50;75503;42958;75748;43295;E1775N3170;E1775N3170;E1775N3170
e11005;3891;5361;189,2770456;FALSE;service;undefined;5;93719;75437;92443;76835;E1790N3205;E1785N3205;E1785N3205
e10603;6441;8464;35,22002271;TRUE;secondary;Belvéd?relaan;50;48955;55990;48673;56201;E1755N3185;E1755N3185;E1755N3185
e10637;7936;6443;121,8600016;TRUE;secondary;Belvéd?relaan;50;47849;56671;48824;55940;E1755N3185;E1755N3185;E1755N3185
e10857;4144;8094;22,74071239;FALSE;tertiary;Humcoverstraat;30;120999;85525;121194;85642;E1805N3215;E1805N3215;E1805N3215
e10635;7935;6450;97,95024247;TRUE;trunk;Noorderbrug;70;54002;57191;54969;57347;E1760N3185;E1760N3185;E1760N3185
e10856;4178;4218;121,3300457;FALSE;tertiary;Meerssenhovenweg;80;91920;86969;91373;88052;E1785N3220;E1785N3220;E1785N3220
e10868;8103;8104;57,56752557;FALSE;service;undefined;5;48477;57652;48006;57321;E1755N3185;E1755N3185;E1755N3185
e10523;7866;2475;11,36001761;TRUE;secondary;Statensingel;50;43649;47502;43581;47411;E1755N3175;E1755N3175;E1755N3175
e10607;7915;7916;17,82722637;FALSE;residential;Henri Jonaslaan;30;39807;54145;39742;54311;E1750N3180;E1750N3185;E1750N3185
e10797;2061;5360;57,78935888;TRUE;residential;Brouwersweg;30;36469;43675;36925;44030;E1750N3170;E1750N3170;E1750N3170
e10785;2934;2942;107,6162163;FALSE;secondary;Maasboulevard;50;57855;53809;56780;53859;E1765N3180;E1760N3180;E1760N3180
e10798;5360;2183;99,02933909;TRUE;residential;Brouwersweg;30;36925;44030;37709;44635;E1750N3170;E1750N3170;E1750N3170
e10836;5503;8079;15,93800489;FALSE;service;Beenteplein;5;69656;30064;69645;30223;E1770N3155;E1770N3155;E1770N3155
e10841;4932;1858;25,50686182;FALSE;residential;Henri Hermanspark;30;57111;41990;57233;42214;E1760N3170;E1760N3170;E1760N3170
e10555;5575;1876;42,13039283;FALSE;tertiary;Sibemaweg;50;84735;41870;84719;42291;E1780N3170;E1780N3170;E1780N3170
e10795;1950;1997;48,12733111;TRUE;residential;Florasingel;30;35439;42915;35829;43197;E1745N3170;E1745N3170;E1745N3170
e10738;8007;8008;10,83743512;TRUE;tertiary;Scharnerweg;50;78827;46321;78719;46312;E1775N3175;E1775N3175;E1775N3175
e10734;2852;2817;54,10073937;FALSE;residential;Brusselseweg;30;37127;52255;37094;51715;E1750N3180;E1750N3180;E1750N3180
e10728;8002;4896;3,220248438;FALSE;secondary;Statensingel;50;49229;51505;49255;51524;E1755N3180;E1755N3180;E1755N3180
e10726;4983;4980;146,0533122;TRUE;residential;Statensingel;30;46087;49429;44888;48595;E1755N3175;E1755N3175;E1755N3175
e10735;2817;2780;46,67815335;FALSE;residential;Brusselseweg;30;37094;51715;37121;51249;E1750N3180;E1750N3180;E1750N3180
e10731;8004;2940;10,43886967;TRUE;tertiary;Brusselseweg;50;37471;53656;37512;53560;E1750N3180;E1750N3180;E1750N3180
e10793;8052;8053;41,08454697;FALSE;service;undefined;5;34977;42000;34582;41887;E1745N3170;E1745N3170;E1745N3170
e10789;5068;8049;49,02132189;FALSE;service;undefined;5;49398;44703;49101;45093;E1755N3170;E1755N3175;E1755N3170
e10522;4435;5053;31,01950999;TRUE;residential;Sint Annalaan;50;42750;47059;43060;47070;E1750N3175;E1750N3175;E1750N3175
e10621;5559;5557;30,2451649;TRUE;service;undefined;5;71723;35671;71652;35377;E1770N3160;E1770N3160;E1770N3160
e10622;5557;7927;34,36771741;TRUE;service;undefined;5;71652;35377;71847;35660;E1770N3160;E1770N3160;E1770N3160
e10619;7919;7921;29,13588852;FALSE;service;undefined;5;73669;3806;73562;3535;E1775N3130;E1775N3130;E1775N3130
e10501;7860;3664;28,81405907;FALSE;tertiary;Willem Alexanderweg;50;70240;64537;70312;64816;E1770N3195;E1770N3195;E1770N3195
e10715;7987;7989;13,567977;FALSE;service;undefined;5;15425;40808;15380;40680;E1735N3170;E1735N3170;E1735N3170
e10886;8116;6787;90,11381692;TRUE;service;undefined;5;46902;58621;47789;58780;E1755N3185;E1755N3185;E1755N3185
e10718;7991;7994;16,86475615;FALSE;service;undefined;5;16782;41679;16703;41530;E1735N3170;E1735N3170;E1735N3170
e10710;7983;7984;76,16252359;FALSE;pedestrian;Looiershof;5;55172;43744;55564;43091;E1760N3170;E1760N3170;E1760N3170
e10786;2930;5793;22,00363606;FALSE;secondary;Maasboulevard;50;59275;53640;59079;53740;E1765N3180;E1765N3180;E1765N3180
e10727;4980;5040;160,4227228;TRUE;residential;Statensingel;30;44888;48595;43571;47679;E1755N3175;E1755N3175;E1755N3175
e10730;8003;2940;1,902629759;FALSE;tertiary;Brusselseweg;50;37513;53541;37512;53560;E1750N3180;E1750N3180;E1750N3180
e10733;2890;2852;58,00801669;FALSE;residential;Brusselseweg;30;37289;52812;37127;52255;E1750N3180;E1750N3180;E1750N3180
e10737;8008;7283;123,1700045;TRUE;tertiary;Scharnerweg;50;78719;46312;77498;46150;E1775N3175;E1775N3175;E1775N3175
e10739;8009;5547;6,103277808;FALSE;service;undefined;5;70494;34370;70433;34368;E1770N3160;E1770N3160;E1770N3160
e10736;8005;8006;21,791971;TRUE;tertiary;Brusselseweg;50;37580;53653;37600;53870;E1750N3180;E1750N3180;E1750N3180
e10732;2912;2890;49,93726064;FALSE;residential;Brusselseweg;30;37326;53310;37289;52812;E1750N3180;E1750N3180;E1750N3180
e10729;8001;8002;6,685057965;FALSE;secondary;Statensingel;50;49174;51467;49229;51505;E1755N3180;E1755N3180;E1755N3180
e10946;8187;8174;60,96359569;FALSE;service;undefined;5;72780;19530;72446;19020;E1775N3145;E1775N3145;E1775N3145
e10957;2226;8191;16,57739425;TRUE;residential;Graanmarkt;50;61417;45022;61252;45038;E1765N3175;E1765N3175;E1765N3175
e10969;4037;4046;42,77627847;FALSE;residential;Synagogeplantsoen;30;127235;82060;126969;82395;E1810N3215;E1810N3215;E1810N3215
e10784;8046;1646;29,13588852;FALSE;living_street;undefined;15;10806;40466;11077;40359;E1730N3170;E1730N3170;E1730N3170
e10956;8190;2226;57,81020671;TRUE;secondary;Maasboulevard;50;61626;44483;61417;45022;E1765N3170;E1765N3175;E1765N3170
e11078;8269;8272;21,10592334;FALSE;service;undefined;5;78024;34099;78235;34094;E1775N3160;E1775N3160;E1775N3160
e10530;5269;4248;36,40467003;TRUE;secondary;Bunderstraat;50;107417;88806;107328;89159;E1795N3220;E1795N3220;E1795N3220
e10526;7867;5061;17,22004646;TRUE;busway;Koningin Emmaplein;5;43228;47231;43366;47128;E1750N3175;E1755N3175;E1755N3175
e10945;8189;8187;47,13385195;FALSE;service;undefined;5;72836;19998;72780;19530;E1775N3145;E1775N3145;E1775N3145
e10783;1350;1396;53,0482799;FALSE;service;undefined;5;15489;37748;15855;38132;E1735N3165;E1735N3165;E1735N3165
e10918;8149;8150;46,44911194;FALSE;service;undefined;5;85411;79050;85125;78684;E1780N3210;E1780N3210;E1780N3210
e10708;7982;8451;57,60312492;FALSE;pedestrian;Looiershof;5;54554;43738;55130;43744;E1760N3170;E1760N3170;E1760N3170
e10892;6487;5899;225,6519444;FALSE;unclassified;Vogelzang;60;125755;86155;127733;87241;E1810N3215;E1810N3220;E1810N3220
e10706;4684;8321;16,54146306;FALSE;service;undefined;5;42034;40905;41903;40804;E1750N3170;E1750N3170;E1750N3170
e10902;8133;8134;77,2912026;TRUE;residential;Markt;30;121953;82097;121185;82010;E1805N3215;E1805N3215;E1805N3215
e10609;7917;7918;45,11496426;FALSE;service;undefined;5;63234;40770;63678;40690;E1765N3170;E1765N3170;E1765N3170
e10691;7973;7974;106,7637579;TRUE;residential;Ballistaruwe;30;10577;60639;10814;61680;E1730N3190;E1730N3190;E1730N3190
e10683;2205;2120;89,06003593;TRUE;residential;Abtstraat;30;50048;44880;50536;44135;E1755N3170;E1760N3170;E1755N3170
e10678;3096;8474;144,9375038;FALSE;primary;2e Carabinierslaan;70;9587;56679;8159;56927;E1730N3185;E1730N3185;E1730N3185
e10679;8474;8432;17,87092611;FALSE;primary;2e Carabinierslaan;70;8159;56927;7983;56958;E1730N3185;E1730N3185;E1730N3185
e10646;1381;5781;73,64000272;TRUE;residential;Parkweg;30;62100;38039;62306;38746;E1765N3165;E1765N3165;E1765N3165
e10640;7938;7939;69,56471807;FALSE;pedestrian;Hackenkamer;5;49420;44709;49813;44135;E1755N3170;E1755N3170;E1755N3170
e10644;4894;1187;81,61868659;TRUE;residential;Lage Kanaaldijk;30;61165;36640;60909;35865;E1765N3165;E1765N3165;E1765N3165
e10614;7924;7922;137,1176502;FALSE;service;undefined;5;72175;3499;73546;3477;E1775N3130;E1775N3130;E1775N3130
e10645;1378;1375;15,69777054;TRUE;residential;Sint Pieterskade;30;61540;38016;61651;37905;E1765N3165;E1765N3165;E1765N3165
e10654;7949;7947;9,009439494;FALSE;service;Hoge Kanaaldijk;5;60491;31168;60477;31079;E1765N3160;E1765N3155;E1765N3160
e10650;7942;7943;61,0007377;FALSE;unclassified;Lage Weerd;15;67356;30896;67161;30318;E1770N3155;E1770N3155;E1770N3155
e10643;1323;4894;91,11207384;TRUE;residential;Lage Kanaaldijk;30;61419;37515;61165;36640;E1765N3165;E1765N3165;E1765N3165
e10655;7947;7948;7,826237921;FALSE;service;Hoge Kanaaldijk;5;60477;31079;60400;31065;E1765N3155;E1765N3155;E1765N3155
e10647;1317;1336;20,5;TRUE;residential;Hoge Kanaaldijk;30;61875;37437;61752;37601;E1765N3165;E1765N3165;E1765N3165
e10652;7947;7945;7,406078585;FALSE;service;Hoge Kanaaldijk;5;60477;31079;60474;31005;E1765N3155;E1765N3155;E1765N3155
e10557;2237;2244;98,80612329;FALSE;residential;Bemelerweg;30;96059;45039;95071;45050;E1790N3175;E1790N3175;E1790N3175
e10559;7891;8000;197,7141624;FALSE;primary;Akersteenweg;50;103471;40336;101504;40536;E1795N3170;E1795N3170;E1795N3170
e10602;6444;6441;11,62755348;TRUE;secondary;Belvéd?relaan;50;48963;55874;48955;55990;E1755N3185;E1755N3185;E1755N3185
e10699;1689;7978;20,53411795;TRUE;service;undefined;5;61738;40695;61696;40494;E1765N3170;E1765N3170;E1765N3170
e10693;1041;1062;53,46821486;FALSE;service;P, Debyelaan;30;78998;33543;79025;34077;E1775N3160;E1775N3160;E1775N3160
e10638;1101;7937;21,40840956;FALSE;service;Johan Willem Beyenlaan;50;79055;34822;78841;34828;E1775N3160;E1775N3160;E1775N3160
e10613;7920;7921;10,86324077;FALSE;service;undefined;5;73602;3636;73562;3535;E1775N3130;E1775N3130;E1775N3130
e10527;7868;2504;95,04783006;TRUE;residential;Victor de Stuersstraat;30;42696;47325;41871;47797;E1750N3175;E1750N3175;E1750N3175
e10529;7870;4724;17,84040358;FALSE;residential;Brusselsestraat;30;44373;47163;44515;47271;E1755N3175;E1755N3175;E1755N3175
e10531;7871;5269;32,62590995;TRUE;secondary;Bunderstraat;50;107574;88520;107417;88806;E1795N3220;E1795N3220;E1795N3220
e10528;7869;5054;8,558621384;TRUE;residential;Koningin Emmaplein;50;43703;46813;43746;46739;E1755N3175;E1755N3175;E1755N3175
e11039;8247;5470;26,30171097;FALSE;unclassified;Sorbonnelaan;50;78656;31341;78919;31338;E1775N3160;E1775N3160;E1775N3160
e11345;8485;8484;2,507987241;TRUE;service;undefined;5;94331;33326;94321;33303;E1790N3160;E1790N3160;E1790N3160
e10494;7854;7855;22,80219288;FALSE;service;undefined;5;85718;36872;85493;36909;E1780N3165;E1780N3165;E1780N3165
e10623;7927;5555;44,11405672;TRUE;service;undefined;5;71847;35660;71985;36079;E1770N3160;E1770N3165;E1770N3165
e10498;7853;7858;104,213099;FALSE;service;undefined;5;84867;35981;85258;36947;E1780N3165;E1780N3165;E1780N3165
e11072;8264;8265;79,71605861;FALSE;service;undefined;5;77418;30936;76621;30952;E1775N3155;E1775N3155;E1775N3155
e11066;8258;8290;123,545781;TRUE;secondary;Oosterweg;80;74477;3147;74111;1967;E1775N3125;E1775N3125;E1775N3125
e10618;7925;7926;16,44384383;FALSE;service;undefined;5;72170;3650;72158;3814;E1775N3130;E1775N3130;E1775N3130
e10616;7922;7923;13,79275172;FALSE;service;undefined;5;73546;3477;73506;3345;E1775N3130;E1775N3125;E1775N3130
e10615;7921;7922;6,016643583;FALSE;service;undefined;5;73562;3535;73546;3477;E1775N3130;E1775N3130;E1775N3130
e10692;7975;7976;23,44461559;FALSE;residential;Ravelijnstraat;30;40025;53603;40258;53629;E1750N3180;E1750N3180;E1750N3180
e10695;1419;1468;78,37378388;FALSE;residential;Plenkershoven;30;49443;38244;48946;38850;E1755N3165;E1755N3165;E1755N3165
e10694;1062;1101;74,56037822;FALSE;service;P, Debyelaan;30;79025;34077;79055;34822;E1775N3160;E1775N3160;E1775N3160
e10697;1111;4483;135,507712;FALSE;service;Johan Willem Beyenlaan;50;77979;34955;76626;35030;E1775N3160;E1775N3160;E1775N3160
e10696;4847;768;31,44789341;TRUE;tertiary;Moutmolen;50;80662;28644;80951;28768;E1780N3155;E1780N3155;E1780N3155
e10701;7978;7979;19,27822606;FALSE;service;undefined;5;61696;40494;61658;40305;E1765N3170;E1765N3165;E1765N3170
e10700;7979;7977;12,20245877;TRUE;service;undefined;5;61658;40305;61631;40186;E1765N3165;E1765N3165;E1765N3165
e10703;6673;5769;26,84194479;FALSE;residential;Ursulinenweg;50;60051;30620;60319;30635;E1765N3155;E1765N3155;E1765N3155
e10698;4384;4510;18,47836573;FALSE;residential;Serpentilunet;50;68313;39952;68129;39935;E1770N3165;E1770N3165;E1770N3165
e10702;7979;7978;19,27822606;FALSE;service;undefined;5;61658;40305;61696;40494;E1765N3165;E1765N3170;E1765N3170
e10617;7924;7925;15,10827588;FALSE;service;undefined;5;72175;3499;72170;3650;E1775N3130;E1775N3130;E1775N3130
e10620;186;206;97,04663827;FALSE;service;undefined;5;72135;3362;72042;4328;E1775N3125;E1775N3130;E1775N3130
e10777;5077;4386;160,0752948;TRUE;secondary;Prins Bisschopsingel;30;57630;40032;56051;39769;E1760N3165;E1760N3165;E1760N3165
e10776;4836;132;5,731491952;FALSE;residential;Op 't Broek;5;37342;12661;37399;12667;E1750N3140;E1750N3140;E1750N3140
e10780;8044;1635;143,7395214;TRUE;secondary;Prins Bisschopsingel;50;58639;39976;60051;40245;E1765N3165;E1765N3165;E1765N3165
e10778;8042;1586;48,40041322;TRUE;residential;undefined;30;57765;39788;58247;39832;E1765N3165;E1765N3165;E1765N3165
e10518;7865;5326;16,6003012;TRUE;tertiary;Brusselsestraat;30;44020;47408;43854;47407;E1755N3175;E1755N3175;E1755N3175
e10517;5058;7864;5,852349955;TRUE;secondary;Hertogsingel;50;43822;46758;43854;46709;E1755N3175;E1755N3175;E1755N3175
e11341;3433;6338;62,60511161;FALSE;residential;Sandersweg;50;46583;61367;45957;61375;E1755N3190;E1755N3190;E1755N3190
e11343;8480;8481;20,06389793;FALSE;unclassified;Sandersweg;50;45867;61907;45667;61891;E1755N3190;E1755N3190;E1755N3190
e11342;6338;8479;17,44133022;FALSE;residential;Sandersweg;50;45957;61375;45783;61363;E1755N3190;E1755N3190;E1755N3190
e11340;8476;8477;19,66214637;TRUE;service;undefined;5;7763;56770;7957;56738;E1730N3185;E1730N3185;E1730N3185
e10723;1840;7997;56,08859064;FALSE;service;undefined;5;17732;42020;18204;42323;E1735N3170;E1735N3170;E1735N3170
e10690;8084;7974;83,67281518;TRUE;residential;Ballistaruwe;30;11597;61975;10814;61680;E1730N3190;E1730N3190;E1730N3190
e11051;8254;3753;403,0942818;FALSE;unclassified;Lanakerweg;80;37133;64372;34593;67502;E1750N3195;E1745N3195;E1745N3195
e11003;3826;3831;18,20988742;FALSE;service;undefined;5;90840;73837;90982;73951;E1785N3205;E1785N3205;E1785N3205
e10516;6655;6656;49,11048768;TRUE;residential;Koningin Emmaplein;50;43178;47025;43638;46853;E1750N3175;E1755N3175;E1755N3175
e10577;7901;6485;19,45893111;FALSE;tertiary;Javastraat;50;28731;41291;28559;41382;E1740N3170;E1740N3170;E1740N3170
e10576;7899;7900;22,05379786;FALSE;tertiary;Gewantmakersdreef;50;28420;41466;28239;41592;E1740N3170;E1740N3170;E1740N3170
