Square,Population,Male,Female,Age0-14,Age15-24,Age25-44,Age45-64,Age65+,Households,Single-person households,Multi-person households w/o kids,Single parent households,Two-parent households,Houses,Home ownership %,Rental %,Social housing %,Vacant houses,Avg. home value,Urbanization index,Median household income,Percentage low income households,Percentage high income households,Distance nearest supermarket in km,X,Y,Male.prop,Female.prop,Age0-14.prop,Age15-24.prop,Age25-44.prop,Age45-64.prop,Age65+.prop,Single-person households.prop,Multi-person households w/o kids.prop,Single parent households.prop,Two-parent households.prop,hold_house_ratio,pop_house_ratio,pop_hold_ratio,Income_median
E1790N3135,490,240.0,245.0,45.0,70.0,65.0,165.0,145.0,230.0,70.0,95.0,5.0,50.0,235.0,70.0,30.0,20.0,20.0,303.0,5.0,60-80 above middle,29.0,29.0,"1,1",97210.16661,10306.455,48.97959183673469,50.0,9.183673469387756,14.285714285714285,13.26530612244898,33.6734693877551,29.591836734693878,30.434782608695656,41.30434782608695,2.1739130434782608,21.73913043478261,0.9787234042553191,2.0851063829787235,2.130434782608696,70.0
E1790N3140,25,15.0,10.0,10.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,309.0,4.0,,,,"1,2",97210.16661,14925.62,60.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,5.0,5.0,
E1790N3145,100,50.0,50.0,15.0,0.0,40.0,25.0,15.0,45.0,15.0,15.0,0.0,15.0,45.0,100.0,0.0,0.0,0.0,270.0,4.0,60-80 above middle,,,"0,7",97210.16661,19544.785,50.0,50.0,15.0,0.0,40.0,25.0,15.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,1.0,2.2222222222222223,2.2222222222222223,70.0
E1790N3150,100,50.0,50.0,15.0,5.0,30.0,20.0,25.0,45.0,15.0,20.0,0.0,10.0,45.0,70.0,30.0,5.0,0.0,260.0,3.0,40-80 middle to above middle,,,"0,3",97210.16661,24163.95,50.0,50.0,15.0,5.0,30.0,20.0,25.0,33.33333333333333,44.44444444444444,0.0,22.22222222222222,1.0,2.2222222222222223,2.2222222222222223,60.0
E1790N3155,675,350.0,325.0,120.0,90.0,125.0,260.0,70.0,255.0,40.0,90.0,20.0,110.0,260.0,80.0,20.0,10.0,5.0,445.0,2.0,80-100 high,14.0,59.0,"0,6",97210.16661,28783.115,51.85185185185185,48.148148148148145,17.77777777777778,13.333333333333334,18.51851851851852,38.51851851851852,10.37037037037037,15.686274509803921,35.294117647058826,7.8431372549019605,43.13725490196079,0.9807692307692307,2.5961538461538463,2.6470588235294117,90.0
E1790N3160,975,420.0,555.0,130.0,120.0,150.0,255.0,325.0,400.0,135.0,120.0,50.0,95.0,420.0,40.0,60.0,170.0,5.0,233.0,2.0,20-40 below middle,48.0,16.0,1,97210.16661,33402.28,43.07692307692308,56.92307692307692,13.333333333333334,12.307692307692308,15.384615384615385,26.153846153846157,33.33333333333333,33.75,30.0,12.5,23.75,0.9523809523809523,2.3214285714285716,2.4375,30.0
E1790N3165,1560,750.0,815.0,150.0,155.0,350.0,415.0,490.0,880.0,420.0,270.0,55.0,135.0,830.0,50.0,50.0,365.0,25.0,188.0,2.0,20-60 below middle to middle,54.0,9.0,"0,7",97210.16661,38021.445,48.07692307692308,52.243589743589745,9.615384615384617,9.935897435897436,22.435897435897438,26.602564102564102,31.41025641025641,47.72727272727273,30.681818181818183,6.25,15.340909090909092,1.0602409638554218,1.8795180722891567,1.7727272727272727,40.0
E1790N3170,1040,520.0,520.0,120.0,110.0,235.0,275.0,305.0,580.0,275.0,180.0,35.0,85.0,580.0,40.0,60.0,290.0,25.0,234.0,2.0,20-40 below middle,55.0,16.0,"0,4",97210.16661,42640.61,50.0,50.0,11.538461538461538,10.576923076923077,22.596153846153847,26.442307692307693,29.326923076923077,47.41379310344828,31.03448275862069,6.0344827586206895,14.655172413793101,1.0,1.793103448275862,1.793103448275862,30.0
E1790N3175,630,290.0,340.0,50.0,150.0,120.0,160.0,150.0,390.0,255.0,80.0,15.0,40.0,285.0,40.0,60.0,110.0,10.0,269.0,2.0,20-40 below middle,54.0,23.0,"0,7",97210.16661,47259.775,46.03174603174603,53.96825396825397,7.936507936507936,23.809523809523807,19.047619047619047,25.396825396825395,23.809523809523807,65.38461538461539,20.51282051282051,3.8461538461538463,10.256410256410255,1.368421052631579,2.210526315789474,1.6153846153846154,30.0
E1790N3180,195,90.0,105.0,30.0,45.0,45.0,45.0,25.0,105.0,60.0,25.0,0.0,20.0,85.0,60.0,40.0,5.0,15.0,310.0,3.0,20-40 below middle,,,1,97210.16661,51878.94,46.15384615384615,53.84615384615385,15.384615384615385,23.076923076923077,23.076923076923077,23.076923076923077,12.82051282051282,57.14285714285714,23.809523809523807,0.0,19.047619047619047,1.2352941176470589,2.2941176470588234,1.8571428571428572,30.0
E1790N3185,1005,490.0,515.0,130.0,155.0,170.0,370.0,180.0,405.0,80.0,145.0,30.0,155.0,395.0,90.0,10.0,20.0,5.0,321.0,3.0,60-80 above middle,15.0,31.0,"0,8",97210.16661,56498.105,48.756218905472636,51.243781094527364,12.935323383084576,15.422885572139302,16.91542288557214,36.81592039800995,17.91044776119403,19.753086419753085,35.80246913580247,7.4074074074074066,38.2716049382716,1.0253164556962024,2.5443037974683542,2.4814814814814814,70.0
E1790N3190,1300,640.0,665.0,135.0,155.0,235.0,390.0,385.0,635.0,235.0,220.0,45.0,135.0,645.0,60.0,40.0,180.0,30.0,247.0,3.0,40-60 midden,39.0,18.0,"0,3",97210.16661,61117.27,49.23076923076923,51.153846153846146,10.384615384615385,11.923076923076923,18.076923076923077,30.0,29.615384615384617,37.00787401574803,34.645669291338585,7.086614173228346,21.25984251968504,0.9844961240310077,2.0155038759689923,2.047244094488189,50.0
E1790N3195,1190,575.0,620.0,145.0,135.0,225.0,355.0,330.0,565.0,195.0,200.0,45.0,125.0,575.0,60.0,40.0,190.0,20.0,235.0,4.0,40-60 midden,42.0,14.0,"0,5",97210.16661,65736.435,48.319327731092436,52.10084033613446,12.184873949579831,11.344537815126051,18.907563025210084,29.831932773109244,27.73109243697479,34.51327433628318,35.39823008849557,7.964601769911504,22.123893805309734,0.9826086956521739,2.0695652173913044,2.106194690265487,50.0
E1790N3200,65,30.0,35.0,0.0,10.0,5.0,25.0,20.0,30.0,10.0,15.0,0.0,10.0,25.0,90.0,0.0,0.0,0.0,370.0,4.0,60-80 above middle,,,"0,8",97210.16661,70355.6,46.15384615384615,53.84615384615385,0.0,15.384615384615385,7.6923076923076925,38.46153846153847,30.76923076923077,33.33333333333333,50.0,0.0,33.33333333333333,1.2,2.6,2.1666666666666665,70.0
E1790N3205,30,15.0,15.0,5.0,0.0,10.0,5.0,5.0,15.0,0.0,0.0,0.0,5.0,15.0,80.0,0.0,0.0,0.0,254.0,5.0,20-60 below middle to middle,,,"0,6",97210.16661,74974.765,50.0,50.0,16.666666666666664,0.0,33.33333333333333,16.666666666666664,16.666666666666664,0.0,0.0,0.0,33.33333333333333,1.0,2.0,2.0,40.0
E1790N3210,5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,537.0,5.0,,,,"1,6",97210.16661,79593.93,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
E1790N3215,70,35.0,35.0,15.0,5.0,15.0,15.0,20.0,25.0,0.0,10.0,0.0,15.0,25.0,100.0,0.0,0.0,0.0,326.0,5.0,60-80 above middle,,,"1,7",97210.16661,84213.095,50.0,50.0,21.428571428571427,7.142857142857142,21.428571428571427,21.428571428571427,28.57142857142857,0.0,40.0,0.0,60.0,1.0,2.8,2.8,70.0
E1790N3220,160,80.0,80.0,15.0,10.0,25.0,45.0,60.0,75.0,15.0,40.0,0.0,15.0,80.0,90.0,10.0,0.0,5.0,279.0,4.0,60-80 above middle,,,"0,8",97210.16661,88832.26,50.0,50.0,9.375,6.25,15.625,28.125,37.5,20.0,53.333333333333336,0.0,20.0,0.9375,2.0,2.1333333333333333,70.0
E1795N3130,85,40.0,45.0,0.0,5.0,5.0,25.0,45.0,40.0,10.0,25.0,0.0,5.0,40.0,100.0,0.0,0.0,0.0,391.0,5.0,80-100 high,,,"1,2",104405.0833,5687.29,47.05882352941176,52.94117647058824,0.0,5.88235294117647,5.88235294117647,29.411764705882355,52.94117647058824,25.0,62.5,0.0,12.5,1.0,2.125,2.125,90.0
E1795N3135,75,40.0,35.0,0.0,10.0,0.0,30.0,30.0,30.0,0.0,20.0,0.0,10.0,30.0,100.0,0.0,0.0,0.0,421.0,5.0,80-100 high,,,"1,3",104405.0833,10306.455,53.333333333333336,46.666666666666664,0.0,13.333333333333334,0.0,40.0,40.0,0.0,66.66666666666666,0.0,33.33333333333333,1.0,2.5,2.5,90.0
E1795N3150,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,104405.0833,24163.95,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1795N3160,70,35.0,35.0,10.0,5.0,15.0,15.0,30.0,35.0,10.0,20.0,0.0,5.0,35.0,70.0,30.0,10.0,0.0,233.0,4.0,40-60 midden,,,"1,2",104405.0833,33402.28,50.0,50.0,14.285714285714285,7.142857142857142,21.428571428571427,21.428571428571427,42.857142857142854,28.57142857142857,57.14285714285714,0.0,14.285714285714285,1.0,2.0,2.0,50.0
E1795N3165,420,215.0,205.0,45.0,40.0,80.0,110.0,150.0,210.0,75.0,85.0,5.0,45.0,215.0,80.0,20.0,30.0,5.0,287.0,3.0,40-60 midden,34.0,23.0,"0,9",104405.0833,38021.445,51.19047619047619,48.80952380952381,10.714285714285714,9.523809523809524,19.047619047619047,26.190476190476193,35.714285714285715,35.714285714285715,40.476190476190474,2.380952380952381,21.428571428571427,0.9767441860465116,1.9534883720930232,2.0,50.0
E1795N3170,340,170.0,165.0,55.0,30.0,45.0,110.0,105.0,145.0,30.0,70.0,0.0,40.0,145.0,100.0,0.0,0.0,0.0,411.0,3.0,60-100 above middle to high,12.0,50.0,"0,9",104405.0833,42640.61,50.0,48.529411764705884,16.176470588235293,8.823529411764707,13.23529411764706,32.35294117647059,30.88235294117647,20.689655172413794,48.275862068965516,0.0,27.586206896551722,1.0,2.3448275862068964,2.3448275862068964,80.0
E1795N3175,250,140.0,110.0,20.0,15.0,40.0,80.0,95.0,70.0,10.0,35.0,0.0,20.0,150.0,40.0,60.0,0.0,80.0,,4.0,60-100 above middle to high,,,"1,1",104405.0833,47259.775,56.00000000000001,44.0,8.0,6.0,16.0,32.0,38.0,14.285714285714285,50.0,0.0,28.57142857142857,0.4666666666666667,1.6666666666666667,3.5714285714285716,80.0
E1795N3180,5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,,,"1,5",104405.0833,51878.94,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,inf,inf,
E1795N3185,665,330.0,335.0,110.0,115.0,90.0,295.0,60.0,225.0,15.0,70.0,10.0,130.0,225.0,100.0,0.0,0.0,0.0,420.0,4.0,60-80 above middle,4.0,54.0,"0,9",104405.0833,56498.105,49.62406015037594,50.37593984962406,16.541353383458645,17.293233082706767,13.533834586466165,44.3609022556391,9.022556390977442,6.666666666666667,31.11111111111111,4.444444444444445,57.77777777777777,1.0,2.9555555555555557,2.9555555555555557,70.0
E1795N3190,865,430.0,430.0,155.0,100.0,215.0,265.0,125.0,355.0,75.0,120.0,30.0,130.0,340.0,90.0,10.0,10.0,10.0,262.0,4.0,60-80 above middle,18.0,27.0,"0,5",104405.0833,61117.27,49.71098265895954,49.71098265895954,17.91907514450867,11.560693641618498,24.85549132947977,30.63583815028902,14.450867052023122,21.12676056338028,33.80281690140845,8.450704225352112,36.61971830985916,1.0441176470588236,2.5441176470588234,2.436619718309859,70.0
E1795N3195,530,230.0,300.0,100.0,35.0,85.0,100.0,210.0,220.0,90.0,65.0,5.0,60.0,245.0,50.0,50.0,130.0,10.0,351.0,4.0,20-60 below middle to middle,56.0,25.0,"0,7",104405.0833,65736.435,43.39622641509434,56.60377358490566,18.867924528301888,6.60377358490566,16.037735849056602,18.867924528301888,39.62264150943396,40.909090909090914,29.545454545454547,2.272727272727273,27.27272727272727,0.8979591836734694,2.163265306122449,2.409090909090909,40.0
E1795N3200,40,15.0,20.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,5.0,10.0,80.0,0.0,0.0,0.0,654.0,4.0,,,,"1,1",104405.0833,70355.6,37.5,50.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,50.0,1.0,4.0,4.0,
E1795N3205,955,475.0,480.0,135.0,120.0,215.0,295.0,190.0,445.0,155.0,130.0,45.0,115.0,450.0,60.0,40.0,125.0,15.0,194.0,5.0,40-60 midden,47.0,14.0,"0,3",104405.0833,74974.765,49.73821989528796,50.26178010471204,14.136125654450263,12.56544502617801,22.5130890052356,30.89005235602094,19.895287958115183,34.831460674157306,29.213483146067414,10.112359550561797,25.842696629213485,0.9888888888888889,2.1222222222222222,2.146067415730337,50.0
E1795N3210,385,195.0,195.0,50.0,40.0,85.0,125.0,90.0,180.0,55.0,65.0,10.0,45.0,185.0,80.0,20.0,30.0,5.0,231.0,4.0,40-60 midden,34.0,16.0,"0,6",104405.0833,79593.93,50.649350649350644,50.649350649350644,12.987012987012985,10.38961038961039,22.07792207792208,32.467532467532465,23.376623376623375,30.555555555555557,36.11111111111111,5.555555555555555,25.0,0.972972972972973,2.081081081081081,2.138888888888889,50.0
E1795N3215,120,60.0,60.0,10.0,20.0,25.0,50.0,15.0,55.0,20.0,20.0,0.0,15.0,45.0,80.0,20.0,5.0,0.0,232.0,3.0,40-60 midden,,,1,104405.0833,84213.095,50.0,50.0,8.333333333333332,16.666666666666664,20.833333333333336,41.66666666666667,12.5,36.36363636363637,36.36363636363637,0.0,27.27272727272727,1.2222222222222223,2.6666666666666665,2.1818181818181817,50.0
E1795N3220,475,230.0,245.0,65.0,50.0,90.0,155.0,115.0,210.0,50.0,95.0,10.0,55.0,215.0,90.0,10.0,10.0,5.0,265.0,4.0,60-80 above middle,16.0,27.0,"0,9",104405.0833,88832.26,48.421052631578945,51.578947368421055,13.684210526315791,10.526315789473683,18.947368421052634,32.631578947368425,24.210526315789473,23.809523809523807,45.23809523809524,4.761904761904762,26.190476190476193,0.9767441860465116,2.2093023255813953,2.261904761904762,70.0
E1800N3150,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,111599.9999,24163.95,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1800N3160,75,50.0,25.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,188.0,5.0,,,,"1,5",111599.9999,33402.28,66.66666666666666,33.33333333333333,13.333333333333334,80.0,0.0,0.0,0.0,,,,,0.0,15.0,inf,
E1800N3165,25,15.0,15.0,5.0,0.0,5.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,20.0,40.0,60.0,0.0,10.0,,5.0,40-80 middle to above middle,,,"1,3",111599.9999,38021.445,60.0,60.0,20.0,0.0,20.0,40.0,20.0,50.0,0.0,0.0,0.0,0.5,1.25,2.5,60.0
E1800N3175,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,111599.9999,47259.775,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1800N3180,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,111599.9999,51878.94,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1800N3190,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,111599.9999,61117.27,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1800N3200,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,111599.9999,70355.6,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1800N3205,130,75.0,55.0,15.0,15.0,25.0,40.0,35.0,55.0,10.0,20.0,5.0,20.0,50.0,60.0,40.0,15.0,0.0,207.0,5.0,20-60 below middle to middle,,,"0,5",111599.9999,74974.765,57.692307692307686,42.30769230769231,11.538461538461538,11.538461538461538,19.230769230769234,30.76923076923077,26.923076923076923,18.181818181818183,36.36363636363637,9.090909090909092,36.36363636363637,1.1,2.6,2.3636363636363638,40.0
E1800N3210,110,55.0,55.0,15.0,15.0,15.0,35.0,35.0,55.0,20.0,20.0,0.0,10.0,60.0,80.0,20.0,0.0,5.0,242.0,4.0,40-60 midden,,,"0,7",111599.9999,79593.93,50.0,50.0,13.636363636363635,13.636363636363635,13.636363636363635,31.818181818181817,31.818181818181817,36.36363636363637,36.36363636363637,0.0,18.181818181818183,0.9166666666666666,1.8333333333333333,2.0,50.0
E1800N3215,720,360.0,360.0,100.0,80.0,145.0,220.0,170.0,340.0,125.0,115.0,15.0,85.0,350.0,60.0,40.0,85.0,15.0,261.0,3.0,40-60 midden,36.0,24.0,"0,6",111599.9999,84213.095,50.0,50.0,13.88888888888889,11.11111111111111,20.13888888888889,30.555555555555557,23.61111111111111,36.76470588235294,33.82352941176471,4.411764705882353,25.0,0.9714285714285714,2.057142857142857,2.1176470588235294,50.0
E1800N3220,1125,525.0,595.0,180.0,110.0,240.0,330.0,270.0,515.0,155.0,170.0,65.0,120.0,520.0,50.0,50.0,255.0,15.0,195.0,4.0,20-60 below middle to middle,47.0,10.0,"0,9",111599.9999,88832.26,46.666666666666664,52.888888888888886,16.0,9.777777777777779,21.333333333333336,29.333333333333332,24.0,30.097087378640776,33.00970873786408,12.62135922330097,23.300970873786408,0.9903846153846154,2.1634615384615383,2.1844660194174756,40.0
E1800N3225,20,10.0,5.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,60.0,0.0,0.0,0.0,202.0,4.0,,,,"1,2",111599.9999,93451.425,50.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,
E1805N3130,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,118794.9166,5687.29,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1805N3150,15,5.0,10.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,309.0,5.0,20-60 below middle to middle,,,"0,5",118794.9166,24163.95,33.33333333333333,66.66666666666666,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,40.0
E1805N3160,95,50.0,45.0,10.0,15.0,15.0,15.0,40.0,20.0,5.0,5.0,0.0,5.0,60.0,20.0,80.0,0.0,15.0,,5.0,20-60 below middle to middle,,,"0,9",118794.9166,33402.28,52.63157894736842,47.368421052631575,10.526315789473683,15.789473684210526,15.789473684210526,15.789473684210526,42.10526315789473,25.0,25.0,0.0,25.0,0.3333333333333333,1.5833333333333333,4.75,40.0
E1805N3165,10,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,10.0,,5.0,,,,"1,4",118794.9166,38021.445,50.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,
E1805N3175,15,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,684.0,5.0,,,,"2,2",118794.9166,47259.775,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,1.0,3.0,3.0,
E1805N3185,15,10.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"2,1",118794.9166,56498.105,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,3.0,
E1805N3195,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,118794.9166,65736.435,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1805N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,118794.9166,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1805N3210,185,85.0,100.0,30.0,15.0,30.0,50.0,60.0,90.0,35.0,30.0,0.0,25.0,80.0,80.0,20.0,15.0,0.0,349.0,4.0,60-80 above middle,,,"0,5",118794.9166,79593.93,45.94594594594595,54.054054054054056,16.216216216216218,8.108108108108109,16.216216216216218,27.027027027027028,32.432432432432435,38.88888888888889,33.33333333333333,0.0,27.77777777777778,1.125,2.3125,2.0555555555555554,70.0
E1805N3215,1115,495.0,620.0,80.0,95.0,200.0,275.0,465.0,650.0,370.0,175.0,35.0,65.0,710.0,30.0,70.0,350.0,75.0,198.0,4.0,20-40 below middle,63.0,10.0,"0,2",118794.9166,84213.095,44.39461883408072,55.60538116591929,7.174887892376682,8.520179372197308,17.937219730941703,24.663677130044842,41.70403587443946,56.92307692307692,26.923076923076923,5.384615384615385,10.0,0.9154929577464789,1.5704225352112675,1.7153846153846153,30.0
E1805N3220,945,470.0,480.0,120.0,75.0,225.0,290.0,235.0,445.0,160.0,140.0,40.0,105.0,445.0,50.0,50.0,195.0,5.0,193.0,4.0,40-60 midden,46.0,13.0,"0,5",118794.9166,88832.26,49.735449735449734,50.79365079365079,12.698412698412698,7.936507936507936,23.809523809523807,30.687830687830687,24.867724867724867,35.95505617977528,31.46067415730337,8.98876404494382,23.595505617977526,1.0,2.1235955056179776,2.1235955056179776,50.0
E1810N3125,100,50.0,50.0,10.0,10.0,15.0,40.0,25.0,45.0,10.0,15.0,0.0,15.0,45.0,80.0,20.0,0.0,0.0,355.0,5.0,60-80 above middle,,,"3,2",125989.8333,1068.125,50.0,50.0,10.0,10.0,15.0,40.0,25.0,22.22222222222222,33.33333333333333,0.0,33.33333333333333,1.0,2.2222222222222223,2.2222222222222223,70.0
E1810N3130,25,15.0,10.0,0.0,0.0,5.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,354.0,5.0,,,,"2,8",125989.8333,5687.29,60.0,40.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,
E1810N3145,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,125989.8333,19544.785,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1810N3150,200,105.0,95.0,25.0,25.0,40.0,80.0,35.0,90.0,30.0,25.0,10.0,30.0,95.0,60.0,40.0,15.0,10.0,262.0,5.0,40-60 midden,,,"0,3",125989.8333,24163.95,52.5,47.5,12.5,12.5,20.0,40.0,17.5,33.33333333333333,27.77777777777778,11.11111111111111,33.33333333333333,0.9473684210526315,2.1052631578947367,2.2222222222222223,50.0
E1810N3155,850,405.0,445.0,100.0,70.0,145.0,225.0,305.0,395.0,105.0,175.0,15.0,95.0,395.0,90.0,10.0,30.0,10.0,289.0,5.0,60-80 above middle,19.0,26.0,"0,4",125989.8333,28783.115,47.647058823529406,52.352941176470594,11.76470588235294,8.235294117647058,17.058823529411764,26.47058823529412,35.88235294117647,26.582278481012654,44.303797468354425,3.79746835443038,24.050632911392405,1.0,2.151898734177215,2.151898734177215,70.0
E1810N3160,230,115.0,115.0,25.0,40.0,25.0,95.0,45.0,90.0,15.0,30.0,0.0,40.0,80.0,100.0,0.0,0.0,0.0,434.0,5.0,60-80 above middle,,,"0,7",125989.8333,33402.28,50.0,50.0,10.869565217391305,17.391304347826086,10.869565217391305,41.30434782608695,19.565217391304348,16.666666666666664,33.33333333333333,0.0,44.44444444444444,1.125,2.875,2.5555555555555554,70.0
E1810N3165,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,125989.8333,38021.445,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1810N3170,150,80.0,70.0,20.0,10.0,35.0,50.0,35.0,65.0,15.0,20.0,0.0,25.0,65.0,80.0,20.0,10.0,0.0,343.0,5.0,60-80 above middle,,,"2,4",125989.8333,42640.61,53.333333333333336,46.666666666666664,13.333333333333334,6.666666666666667,23.333333333333332,33.33333333333333,23.333333333333332,23.076923076923077,30.76923076923077,0.0,38.46153846153847,1.0,2.3076923076923075,2.3076923076923075,70.0
E1810N3180,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,125989.8333,51878.94,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1810N3185,10,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,8",125989.8333,56498.105,50.0,0.0,0.0,0.0,0.0,0.0,50.0,,,,,,inf,inf,
E1810N3190,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,4",125989.8333,61117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,inf,
E1810N3195,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,2,125989.8333,65736.435,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,inf,
E1810N3200,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,125989.8333,70355.6,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
