node_id,x,y,square,nearest_service_point,population
6536,38378.0,81217.0,E1750N3210,3343,60
6537,38147.0,81226.0,E1750N3210,3343,60
6538,40742.0,81761.0,E1750N3210,3343,60
6539,21137.0,82387.0,,3343,NA
6540,31976.0,82759.0,,3343,NA
6541,31472.0,83158.0,,3343,NA
6542,25945.0,84637.0,,3343,NA
6543,25576.0,84786.0,,3343,NA
6544,26088.0,84792.0,,3343,NA
6545,30240.0,84831.0,,3343,NA
6546,26258.0,84944.0,,3343,NA
6547,30586.0,85019.0,,3343,NA
6548,38998.0,88070.0,,3343,NA
6549,38545.0,88161.0,,3343,NA
6550,38394.0,88214.0,,3343,NA
6551,38403.0,88392.0,,3343,NA
6573,58265.0,40076.0,E1765N3165,4387,965
6574,57843.0,40080.0,E1765N3165,4387,965
6575,45192.0,41217.0,E1755N3170,4440,1200
6576,45348.0,41872.0,E1755N3170,4440,1200
6577,46723.0,43120.0,E1755N3170,1934,1200
6578,48807.0,41132.0,E1755N3170,1934,1200
6579,35176.0,8384.0,,6765,NA
6580,34143.0,15817.0,E1745N3140,6765,2
6581,42044.0,9409.0,E1750N3135,6765,2
6582,36938.0,9103.0,E1750N3135,6765,2
6583,36813.0,9161.0,E1750N3135,6765,2
6584,42338.0,8700.0,E1750N3135,6765,2
6585,41830.0,8717.0,E1750N3135,6765,2
6586,42295.0,8800.0,E1750N3135,6765,2
6587,41212.0,11187.0,E1750N3135,6765,2
6588,131152.0,39523.0,E1815N3165,657,10
6589,80107.0,71779.0,E1780N3200,7859,15
6590,52614.0,25038.0,E1760N3150,4387,5
6592,60992.0,16634.0,E1765N3140,1026,2
6593,60496.0,16720.0,E1765N3140,1026,2
6594,72180.0,45238.0,E1775N3175,4987,1355
6595,60197.0,14602.0,E1765N3140,1026,2
6596,28257.0,61378.0,E1740N3190,3513,1790
6597,104700.0,59673.0,E1795N3190,5820,865
6598,104920.0,58544.0,E1795N3185,5820,665
6599,104860.0,57411.0,E1795N3185,5820,665
6600,104766.0,55064.0,E1795N3185,5820,665
6601,104221.0,50940.0,E1795N3180,2096,5
6602,101304.0,50182.0,E1795N3180,2096,5
6603,95569.0,52371.0,E1790N3180,5820,195
6604,95779.0,53230.0,E1790N3180,5820,195
6605,80589.0,46477.0,E1780N3175,7229,2155
6606,43619.0,55011.0,E1755N3185,5499,5
6607,16619.0,79676.0,,3343,NA
6608,36160.0,8120.0,E1750N3135,6765,2
6609,36674.0,9078.0,E1750N3135,6765,2
6610,34951.0,12345.0,,6765,NA
6611,31242.0,14797.0,E1745N3140,6765,2
6612,36591.0,9261.0,E1750N3135,6765,2
6613,39249.0,11839.0,E1750N3135,6765,2
6614,89001.0,67907.0,E1785N3195,7859,90
6615,105809.0,80288.0,E1795N3210,5820,385
6624,97719.0,54687.0,E1790N3185,5820,1005
6625,88176.0,82600.0,E1785N3215,7859,2
6626,91807.0,85185.0,E1785N3215,7859,2
6627,18249.0,36951.0,E1735N3165,1379,1895
6628,18065.0,37019.0,E1735N3165,1379,1895
6629,17873.0,37091.0,E1735N3165,1379,1895
6630,17675.0,37164.0,E1735N3165,1379,1895
6631,18520.0,37230.0,E1735N3165,1379,1895
6632,17945.0,37450.0,E1735N3165,1379,1895
6633,16457.0,37637.0,E1735N3165,1379,1895
6634,16247.0,37716.0,E1735N3165,1379,1895
6635,16909.0,37849.0,E1735N3165,1379,1895
6636,16343.0,38067.0,E1735N3165,1379,1895
6637,110988.0,39601.0,E1800N3165,2096,25
6638,107813.0,39934.0,E1795N3165,2096,420
6639,103110.0,69349.0,E1795N3200,5820,40
6640,101831.0,75433.0,E1795N3205,5820,955
6642,83011.0,56203.0,E1780N3185,5820,130
6643,83258.0,55917.0,E1780N3185,5820,130
6644,83147.0,56051.0,E1780N3185,5820,130
6645,65923.0,66410.0,E1770N3195,7859,545
6646,97513.0,48693.0,E1790N3175,2096,630
6647,36586.0,80549.0,E1750N3210,3343,60
6648,75476.0,15326.0,E1775N3140,753,95
6649,75224.0,15329.0,E1775N3140,753,95
6650,76328.0,16750.0,E1775N3140,753,95
6651,76339.0,16893.0,E1775N3140,753,95
6652,70936.0,47088.0,E1770N3175,4431,2235
6653,43551.0,47663.0,E1755N3175,4440,2705
6654,44141.0,47402.0,E1755N3175,4440,2705
6655,43178.0,47025.0,,4440,NA
6656,43638.0,46853.0,E1755N3175,4440,2705
6657,83825.0,60141.0,E1780N3190,7229,945
6658,55256.0,53040.0,E1760N3180,5499,2590
6659,46792.0,8901.0,E1755N3135,6765,2
6660,112583.0,83577.0,E1800N3215,5820,720
6661,117800.0,81135.0,E1805N3210,5820,185
6662,101210.0,88085.0,E1795N3220,5820,475
6663,106827.0,89677.0,E1795N3220,5820,475
6664,117595.0,80242.0,E1805N3210,5820,185
6665,106240.0,84835.0,E1795N3215,5820,120
6666,101661.0,77200.0,E1795N3205,5820,955
6667,90913.0,22959.0,E1785N3150,417,2380
6668,90342.0,32577.0,E1785N3160,931,1265
6669,92925.0,30356.0,E1785N3155,931,1865
6670,75282.0,20249.0,E1775N3145,753,1000
6671,75168.0,18072.0,E1775N3145,753,1000
6672,76311.0,19716.0,E1775N3145,753,1000
6673,60051.0,30620.0,E1765N3155,1026,90
6674,72067.0,18047.0,,753,NA
6675,89946.0,45511.0,E1785N3175,2155,1215
6676,91189.0,50665.0,E1785N3180,2155,670
6677,93986.0,46188.0,E1790N3175,2155,630
6678,97760.0,47193.0,E1790N3175,2096,630
6679,97936.0,50762.0,E1790N3180,2096,195
6680,98018.0,50829.0,E1790N3180,2096,195
6681,90712.0,59583.0,E1785N3190,5820,275
6682,76206.0,58471.0,E1775N3185,7859,1210
6683,74249.0,39781.0,E1775N3165,4987,850
6684,84521.0,46652.0,E1780N3175,2155,2155
6685,99627.0,89553.0,E1790N3220,5820,160
6686,84283.0,72293.0,E1780N3200,7859,15
6687,71372.0,66996.0,E1770N3195,7859,545
6688,58828.0,44997.0,,4387,NA
6689,51410.0,50277.0,E1760N3180,5499,2590
6690,41217.0,49853.0,E1750N3180,8282,890
6691,40310.0,53781.0,E1750N3180,8282,890
6692,46167.0,49385.0,E1755N3175,4440,2705
6693,42875.0,58577.0,E1750N3185,3343,920
6694,36091.0,61776.0,,3343,NA
6695,20862.0,57184.0,E1735N3185,5706,295
6696,20633.0,49403.0,E1735N3175,4354,855
6697,13958.0,38487.0,E1730N3165,1379,1815
6698,12511.0,38486.0,E1730N3165,1379,1815
6699,38630.0,14833.0,E1750N3140,6765,2
6700,45862.0,31637.0,E1755N3160,4387,255
6701,44264.0,38150.0,E1755N3165,1258,800
6702,32874.0,38523.0,E1745N3165,1739,1135
6703,85760.0,59725.0,E1780N3190,5820,945
6704,64842.0,45030.0,,4987,NA
6705,65346.0,44873.0,E1770N3170,4987,2785
6706,55784.0,42920.0,E1760N3170,4387,1155
6707,55678.0,43023.0,E1760N3170,4387,1155
6708,77205.0,32432.0,E1775N3160,753,845
6710,59044.0,45718.0,E1765N3175,4387,1615
6711,69336.0,47439.0,E1770N3175,4431,2235
6712,35819.0,9405.0,,6765,NA
6713,6740.0,32992.0,E1725N3160,4356,2
6714,75541.0,31167.0,E1775N3160,753,845
6715,92400.0,49853.0,E1785N3180,2155,670
6716,50000.0,52019.0,E1755N3180,5499,1290
6717,48585.0,52648.0,E1755N3180,5499,1290
6718,7354.0,43048.0,,2075,NA
6719,72513.0,48790.0,E1775N3175,7229,1355
6720,78993.0,37865.0,E1775N3165,7229,850
6721,78372.0,36907.0,E1775N3165,7229,850
6722,78148.0,36909.0,E1775N3165,7229,850
6723,86439.0,26145.0,,718,NA
6724,60617.0,42999.0,E1765N3170,4387,450
6725,59325.0,53033.0,E1765N3180,3155,765
6726,78985.0,37601.0,E1775N3165,7229,850
6727,31729.0,21175.0,E1745N3145,1258,15
6728,44532.0,45041.0,E1755N3175,4440,2705
6729,130629.0,22789.0,E1815N3150,657,645
6730,66312.0,57641.0,E1770N3185,7859,70
6731,78975.0,32231.0,E1775N3160,753,845
6732,122996.0,65761.0,E1810N3195,5820,10
6733,95984.0,72883.0,E1790N3205,5820,30
6734,99638.0,89498.0,E1790N3220,5820,160
6735,75989.0,31380.0,E1775N3160,753,845
6736,56382.0,50329.0,E1760N3180,1934,2590
6737,71999.0,49854.0,,7229,NA
6738,48092.0,34351.0,E1755N3160,4387,255
6739,73575.0,29862.0,E1775N3155,753,805
6740,75564.0,54033.0,E1775N3180,7229,1325
6741,25594.0,44099.0,E1740N3170,8282,1355
6742,20293.0,60673.0,E1735N3190,5706,1860
6743,68208.0,47323.0,E1770N3175,4431,2235
6744,69386.0,45115.0,E1770N3175,4987,2235
6745,62557.0,33420.0,E1765N3160,1026,520
6746,44844.0,41898.0,E1755N3170,4440,1200
6747,67660.0,47295.0,E1770N3175,4431,2235
6748,22228.0,62101.0,E1740N3190,5706,1790
6749,68201.0,47456.0,E1770N3175,4431,2235
6750,68148.0,47455.0,E1770N3175,4431,2235
6751,70499.0,48004.0,E1770N3175,4431,2235
6752,81728.0,34138.0,E1780N3160,753,205
6753,75547.0,52778.0,E1775N3180,7229,1325
6754,96257.0,44064.0,E1790N3170,2096,1040
6755,92627.0,3376.0,,284,NA
6756,20609.0,63875.0,E1735N3195,5706,480
6757,58005.0,55615.0,E1765N3185,3155,35
6758,83458.0,15785.0,E1780N3140,284,145
6759,7350.0,25133.0,,4356,NA
6760,120087.0,82799.0,E1805N3215,5820,1115
6761,58622.0,45721.0,E1765N3175,4387,1615
6762,59086.0,45723.0,E1765N3175,4387,1615
6763,59453.0,44868.0,E1765N3170,4387,450
6764,58275.0,45650.0,E1765N3175,4387,1615
6765,31727.0,7123.0,,6765,NA
6766,31490.0,7016.0,,6765,NA
6767,66189.0,28145.0,E1770N3155,753,705
6768,66211.0,27966.0,E1770N3155,753,705
6769,94290.0,28652.0,E1790N3155,931,675
6770,45116.0,41347.0,E1755N3170,4440,1200
6771,96910.0,68061.0,,5820,NA
6772,60206.0,26067.0,E1765N3150,1026,75
6773,103926.0,8861.0,E1795N3135,284,75
6774,77368.0,16874.0,E1775N3140,753,95
6775,68165.0,43539.0,E1770N3170,4987,2785
6776,119768.0,83302.0,E1805N3215,5820,1115
6777,119197.0,83438.0,E1805N3215,5820,1115
6778,104023.0,72817.0,E1795N3205,5820,955
6779,104242.0,72748.0,E1795N3205,5820,955
6780,103780.0,72155.0,E1795N3200,5820,40
6781,104165.0,72649.0,,5820,NA
6782,105133.0,73165.0,E1795N3205,5820,955
6783,46483.0,58874.0,E1755N3190,3155,15
6784,50212.0,59495.0,E1755N3190,3155,15
6785,48759.0,59342.0,E1755N3190,3155,15
6786,48794.0,59257.0,E1755N3190,3155,15
6787,47789.0,58780.0,,3155,NA
6788,43684.0,38481.0,E1755N3165,1258,800
6789,43935.0,38338.0,E1755N3165,1258,800
6790,101856.0,78121.0,E1795N3210,5820,385
6791,110051.0,74401.0,E1800N3205,5820,130
6792,10821.0,50657.0,E1730N3180,7422,2
6793,10610.0,51892.0,E1730N3180,7422,2
6794,10553.0,50286.0,E1730N3180,7422,2
6795,48858.0,59101.0,E1755N3190,3155,15
6796,47734.0,58915.0,E1755N3190,3155,15
6797,66377.0,57101.0,E1770N3185,7859,70
6798,30095.0,43905.0,E1745N3170,8282,3090
6799,30905.0,42706.0,E1745N3170,8282,3090
6800,76580.0,67070.0,E1775N3195,7859,955
6801,77361.0,66681.0,E1775N3195,7859,955
6807,24028.0,39327.0,E1740N3165,1379,845
6808,55431.0,57700.0,E1760N3185,3155,385
6809,82470.0,63236.0,E1780N3190,7859,945
6810,93930.0,29237.0,E1790N3155,931,675
6811,93999.0,29312.0,E1790N3155,931,675
6812,90225.0,28792.0,E1785N3155,718,1865
6813,32468.0,62440.0,E1745N3190,3513,1245
6814,93908.0,29297.0,E1790N3155,931,675
6816,20354.0,32166.0,E1735N3160,4356,650
6817,49342.0,40406.0,E1755N3170,1934,1200
6818,23774.0,49431.0,E1740N3175,4354,835
6819,79105.0,56469.0,E1775N3185,7229,1210
6820,80063.0,55756.0,E1780N3185,7229,130
6821,80316.0,55341.0,E1780N3185,7229,130
6822,87667.0,25579.0,E1785N3150,718,2380
6823,87508.0,26740.0,E1785N3155,718,1865
6824,86895.0,26749.0,E1785N3155,718,1865
6825,86527.0,26145.0,E1785N3150,718,2380
6826,90613.0,23812.0,E1785N3150,417,2380
6827,90209.0,22855.0,E1785N3150,417,2380
6828,90199.0,22773.0,E1785N3150,417,2380
6829,91130.0,22964.0,E1785N3150,417,2380
6830,90880.0,22962.0,E1785N3150,417,2380
6831,93949.0,26116.0,E1790N3150,718,100
6833,64996.0,44438.0,E1770N3170,4987,2785
6834,65237.0,44415.0,E1770N3170,4987,2785
6835,65179.0,44420.0,E1770N3170,4987,2785
6836,65124.0,44426.0,E1770N3170,4987,2785
6837,65066.0,44432.0,E1770N3170,4987,2785
6838,86271.0,41450.0,E1780N3170,1176,605
6839,86158.0,41332.0,E1780N3170,1176,605
6840,31328.0,49072.0,E1745N3175,8282,890
6841,30813.0,48936.0,E1745N3175,8282,890
6842,31009.0,49307.0,E1745N3175,8282,890
6843,31098.0,49482.0,E1745N3175,8282,890
6844,31155.0,48980.0,E1745N3175,8282,890
6845,30924.0,49143.0,E1745N3175,8282,890
6846,54650.0,53499.0,E1760N3180,5499,2590
6847,54698.0,53784.0,E1760N3180,5499,2590
6848,54620.0,53355.0,E1760N3180,5499,2590
6849,65006.0,44396.0,E1770N3170,4987,2785
6850,65073.0,44391.0,E1770N3170,4987,2785
6851,65128.0,44387.0,E1770N3170,4987,2785
6852,65183.0,44384.0,E1770N3170,4987,2785
6853,65238.0,44380.0,E1770N3170,4987,2785
6854,104295.0,72732.0,E1795N3205,5820,955
6855,104868.0,73295.0,E1795N3205,5820,955
6856,122189.0,89112.0,E1805N3220,5820,945
6857,13767.0,30397.0,E1730N3155,4356,2
6858,111605.0,84727.0,E1800N3215,5820,720
6859,111485.0,85336.0,E1800N3215,5820,720
6860,51587.0,47471.0,E1760N3175,4440,1885
6861,100367.0,64423.0,E1790N3195,5820,1190
6862,56753.0,16294.0,E1760N3140,1026,2
6863,56985.0,16848.0,E1760N3140,1026,2
6864,83822.0,71170.0,E1780N3200,7859,15
6865,118597.0,82316.0,E1805N3215,5820,1115
6866,113481.0,74893.0,E1800N3205,5820,130
6867,131987.0,83327.0,E1815N3215,5820,90
6868,132769.0,83398.0,E1815N3215,5820,90
6869,36781.0,9045.0,E1750N3135,6765,2
6870,77618.0,54776.0,E1775N3185,7229,1210
6871,99986.0,23145.0,E1790N3150,417,100
6872,101527.0,23321.0,E1795N3150,417,2
6873,101411.0,23705.0,E1795N3150,417,2
6874,81340.0,57630.0,E1780N3185,7229,130
6875,77428.0,54168.0,,7229,NA
6876,79998.0,55831.0,E1780N3185,7229,130
6877,79836.0,56018.0,E1780N3185,7229,130
6878,83527.0,60273.0,E1780N3190,7229,945
6879,105719.0,44202.0,E1795N3170,2096,340
6880,106237.0,43871.0,E1795N3170,2096,340
6881,106351.0,44210.0,E1795N3170,2096,340
6882,105699.0,44007.0,E1795N3170,2096,340
6883,106258.0,43932.0,E1795N3170,2096,340
6884,105684.0,43856.0,E1795N3170,2096,340
6885,106209.0,43786.0,E1795N3170,2096,340
6886,60765.0,44797.0,E1765N3170,4387,450
6887,83946.0,29067.0,E1780N3155,718,290
6888,78440.0,61208.0,E1775N3190,7859,1225
6889,80497.0,56695.0,E1780N3185,7229,130
6890,78965.0,56395.0,E1775N3185,7229,1210
6891,78525.0,55905.0,E1775N3185,7229,1210
6892,32227.0,53358.0,E1745N3180,8282,1460
6893,34876.0,54002.0,E1745N3180,8282,1460
6895,26764.0,38518.0,E1740N3165,1379,845
6896,76871.0,33205.0,E1775N3160,753,845
6897,76800.0,32460.0,E1775N3160,753,845
6898,77385.0,30320.0,E1775N3155,753,805
6899,76002.0,30564.0,E1775N3155,753,805
6900,131278.0,58746.0,E1815N3185,2096,5
6901,136043.0,74536.0,E1815N3205,5820,2
6904,124866.0,44372.0,E1810N3170,2096,150
6905,125306.0,43496.0,E1810N3170,2096,150
6906,36963.0,40079.0,E1750N3165,1739,765
6907,39826.0,35820.0,E1750N3165,1258,765
6908,15641.0,62479.0,E1735N3190,6908,1860
6909,16322.0,62755.0,E1735N3190,6908,1860
6910,14738.0,63274.0,E1735N3190,6908,1860
6911,22043.0,82964.0,,3343,NA
6912,44344.0,77846.0,E1755N3210,3155,355
6913,47152.0,72696.0,,3155,NA
6914,46804.0,72586.0,E1755N3200,3155,35
6915,46192.0,72677.0,,3155,NA
6916,46980.0,72920.0,E1755N3205,3155,65
6917,51008.0,68240.0,E1760N3200,3155,30
6918,53293.0,60604.0,E1760N3190,3155,1150
6919,53462.0,60892.0,E1760N3190,3155,1150
6920,45121.0,44307.0,E1755N3170,4440,1200
6921,57538.0,58657.0,E1760N3185,3155,385
6922,75728.0,62322.0,E1775N3190,7859,1225
6923,75997.0,62607.0,E1775N3190,7859,1225
6924,94930.0,40511.0,E1790N3170,1176,1040
6925,103627.0,54495.0,E1795N3185,5820,665
6926,102541.0,54535.0,E1795N3185,5820,665
6927,101457.0,54589.0,E1795N3185,5820,665
6928,98059.0,49390.0,E1790N3175,2096,630
6929,98210.0,48535.0,E1790N3175,2096,630
6930,98454.0,48524.0,E1790N3175,2096,630
6931,98499.0,49046.0,E1790N3175,2096,630
6932,98255.0,49055.0,E1790N3175,2096,630
6933,98030.0,49063.0,E1790N3175,2096,630
6934,99532.0,47154.0,E1790N3175,2096,630
6935,98371.0,48067.0,E1790N3175,2096,630
6936,98299.0,47192.0,E1790N3175,2096,630
6937,98301.0,47373.0,E1790N3175,2096,630
6938,98112.0,48079.0,E1790N3175,2096,630
6939,98037.0,49134.0,E1790N3175,2096,630
6940,101761.0,48924.0,E1795N3175,2096,250
6941,98698.0,48513.0,E1790N3175,2096,630
6942,102438.0,49347.0,E1795N3175,2096,250
6943,103403.0,48118.0,E1795N3175,2096,250
6944,103452.0,48443.0,E1795N3175,2096,250
6945,103146.0,48130.0,E1795N3175,2096,250
6946,103091.0,47597.0,E1795N3175,2096,250
6947,70208.0,48619.0,E1770N3175,4431,2235
6948,69936.0,49160.0,E1770N3175,4431,2235
6949,104067.0,50707.0,E1795N3180,2096,5
6950,104350.0,50807.0,E1795N3180,2096,5
6953,64798.0,44164.0,,4987,NA
6954,65049.0,44058.0,E1770N3170,4987,2785
6955,65045.0,44163.0,E1770N3170,4987,2785
6956,65032.0,44219.0,E1770N3170,4987,2785
6957,65022.0,44261.0,E1770N3170,4987,2785
6958,64356.0,44181.0,E1765N3170,4987,450
6959,38595.0,38912.0,E1750N3165,1258,765
6960,38946.0,38675.0,E1750N3165,1258,765
6961,37590.0,39297.0,E1750N3165,1739,765
6963,30476.0,50148.0,E1745N3180,8282,1460
6964,66293.0,57902.0,E1770N3185,7859,70
6965,57883.0,58203.0,E1765N3185,3155,35
6966,47662.0,56815.0,E1755N3185,3155,5
6967,100794.0,38920.0,,1204,NA
6968,100514.0,38741.0,E1790N3165,1204,1560
6969,100300.0,38956.0,E1790N3165,1204,1560
6970,94847.0,40414.0,E1790N3170,1176,1040
6971,10447.0,52352.0,E1730N3180,7422,2
6972,10859.0,53265.0,E1730N3180,7422,2
6973,10811.0,53029.0,E1730N3180,7422,2
6974,10963.0,53280.0,E1730N3180,7422,2
6975,10743.0,53097.0,E1730N3180,7422,2
6976,82923.0,38037.0,E1780N3165,2155,140
6977,83876.0,38069.0,E1780N3165,2155,140
6978,83843.0,40951.0,E1780N3170,2155,605
6979,10978.0,50971.0,E1730N3180,7422,2
6980,11857.0,51353.0,E1730N3180,7422,2
6981,11977.0,51411.0,E1730N3180,7422,2
6982,89768.0,7026.0,E1785N3130,284,320
6983,42821.0,65442.0,E1750N3195,3343,55
6984,42279.0,66116.0,E1750N3195,3343,55
6985,41134.0,66588.0,E1750N3195,3343,55
6986,42171.0,66052.0,E1750N3195,3343,55
6987,102595.0,7996.0,,284,NA
6988,102879.0,7936.0,E1795N3130,284,85
6989,101184.0,76406.0,E1795N3205,5820,955
6990,84610.0,22951.0,E1780N3150,718,405
6991,84131.0,26004.0,E1780N3150,718,405
6992,82259.0,58942.0,E1780N3190,718,945
6993,70293.0,69656.0,E1770N3200,7859,2
6994,20464.0,32369.0,E1735N3160,4356,650
6995,56747.0,77231.0,,3921,NA
6996,57703.0,58632.0,,3155,NA
6997,58571.0,58729.0,E1765N3185,3155,35
6998,55395.0,57776.0,E1760N3185,3155,385
6999,136419.0,44495.0,E1815N3170,657,125
7000,135635.0,45494.0,E1815N3175,657,65
7001,135740.0,45880.0,E1815N3175,657,65
7002,38464.0,68167.0,E1750N3200,3343,2
7003,38474.0,67494.0,E1750N3195,3343,55
7004,38352.0,67499.0,E1750N3195,3343,55
7005,68283.0,33720.0,E1770N3160,753,750
7006,19754.0,53259.0,E1735N3180,7422,810
7007,19907.0,53570.0,E1735N3180,7422,810
7008,19773.0,53297.0,E1735N3180,7422,810
7009,19839.0,53431.0,E1735N3180,7422,810
7010,18921.0,53615.0,E1735N3180,7422,810
7011,36308.0,54165.0,,3343,NA
7012,51691.0,34569.0,E1760N3160,4387,390
7013,77054.0,45989.0,E1775N3175,7229,1355
7014,77002.0,46102.0,E1775N3175,7229,1355
7015,77516.0,46072.0,E1775N3175,7229,1355
7016,48127.0,55638.0,E1755N3185,5499,5
7017,48694.0,55768.0,E1755N3185,5499,5
7018,25822.0,37259.0,E1740N3165,1379,845
7019,25644.0,37750.0,E1740N3165,1379,845
7020,26053.0,37351.0,E1740N3165,1379,845
7021,77680.0,54519.0,E1775N3185,7229,1210
7022,80295.0,39813.0,E1780N3165,7229,140
7023,77178.0,45933.0,E1775N3175,7229,1355
7024,79313.0,43788.0,,7229,NA
7025,49552.0,56459.0,E1755N3185,3155,5
7026,50181.0,56884.0,E1755N3185,3155,5
7027,50225.0,56916.0,E1755N3185,3155,5
7028,69518.0,59345.0,E1770N3190,7859,305
7029,69061.0,58887.0,E1770N3190,7859,305
7030,69146.0,58971.0,E1770N3190,7859,305
7031,66462.0,57652.0,E1770N3185,7859,70
7032,66460.0,57740.0,E1770N3185,7859,70
7033,66427.0,58213.0,E1770N3185,7859,70
7034,66417.0,58821.0,,7859,NA
7035,66414.0,58895.0,E1770N3190,7859,305
7036,66449.0,57901.0,E1770N3185,7859,70
7037,68844.0,59225.0,E1770N3190,7859,305
7038,68885.0,58682.0,E1770N3185,7859,70
7039,9934.0,51215.0,E1730N3180,7422,2
7040,12452.0,51658.0,E1730N3180,7422,2
7041,12691.0,51861.0,E1730N3180,7422,2
7042,11168.0,53081.0,E1730N3180,7422,2
7043,13450.0,50907.0,E1730N3180,7422,2
7044,93796.0,83338.0,E1790N3215,7859,70
7045,94176.0,83417.0,E1790N3215,7859,70
7046,94154.0,83488.0,E1790N3215,7859,70
7047,93911.0,83560.0,E1790N3215,7859,70
7048,57396.0,70914.0,E1760N3200,3921,30
7049,57826.0,71118.0,E1765N3200,3921,2
7050,58521.0,70486.0,E1765N3200,3921,2
7051,58282.0,70456.0,E1765N3200,3921,2
7052,135744.0,44828.0,E1815N3170,657,125
7053,48076.0,55802.0,E1755N3185,5499,5
7054,107281.0,88731.0,E1795N3220,5820,475
7055,39290.0,81911.0,,3343,NA
7056,85457.0,78580.0,E1780N3210,7859,2
7057,83627.0,79357.0,E1780N3210,7859,2
7058,36253.0,41568.0,E1750N3170,1739,2395
7059,36108.0,41800.0,,1739,NA
7060,75310.0,45922.0,E1775N3175,7229,1355
7061,77455.0,45982.0,E1775N3175,7229,1355
7062,69759.0,38628.0,E1770N3165,4987,235
7063,84512.0,61097.0,E1780N3190,7229,945
7064,83692.0,60421.0,E1780N3190,7229,945
7065,56659.0,53053.0,E1760N3180,3155,2590
7066,56668.0,53140.0,E1760N3180,3155,2590
7067,58397.0,53086.0,E1765N3180,3155,765
7068,57471.0,52674.0,E1760N3180,3155,2590
7069,77144.0,29298.0,E1775N3155,753,805
7070,79329.0,30481.0,E1780N3155,753,290
7071,80132.0,30091.0,E1780N3155,753,290
7072,80351.0,30082.0,E1780N3155,753,290
7073,80084.0,29284.0,E1780N3155,753,290
7074,72559.0,28897.0,E1775N3155,753,805
7075,103271.0,8783.0,E1795N3135,284,75
7076,102959.0,8433.0,E1795N3135,284,75
7077,103103.0,8613.0,E1795N3135,284,75
7078,100147.0,3455.0,E1790N3130,284,915
7079,108443.0,70561.0,E1800N3200,5820,2
7080,39961.0,53975.0,E1750N3180,8282,890
7081,77841.0,54420.0,E1775N3185,7229,1210
7082,76515.0,50171.0,E1775N3180,7229,1325
7083,76810.0,50175.0,E1775N3180,7229,1325
7084,79541.0,44063.0,E1780N3170,7229,605
7085,81301.0,42886.0,E1780N3170,7229,605
7086,76962.0,53754.0,E1775N3180,7229,1325
7087,80909.0,42755.0,E1780N3170,7229,605
7088,69040.0,58255.0,E1770N3185,7859,70
7089,68422.0,58192.0,E1770N3185,7859,70
7090,80369.0,63952.0,E1780N3195,7859,675
7091,80431.0,63899.0,E1780N3195,7859,675
7092,88569.0,70313.0,E1785N3200,7859,30
7093,96111.0,72784.0,E1790N3205,5820,30
7094,81781.0,65439.0,E1780N3195,7859,675
7095,78234.0,61260.0,E1775N3190,7859,1225
7096,78216.0,57333.0,E1775N3185,7859,1210
7097,78700.0,61699.0,E1775N3190,7859,1225
7098,23910.0,89465.0,,3343,NA
7099,23866.0,89416.0,,3343,NA
7100,23567.0,89549.0,,3343,NA
7101,27516.0,42262.0,E1740N3170,1739,1355
7102,27059.0,42732.0,E1740N3170,1739,1355
7103,134047.0,23736.0,E1815N3150,657,645
7104,127955.0,5968.0,E1810N3130,284,25
7105,132007.0,6279.0,E1815N3130,657,290
7106,132277.0,4281.0,E1815N3130,657,290
7107,130011.0,4089.0,E1815N3130,657,290
7108,130194.0,4020.0,E1815N3130,657,290
7109,129803.0,3983.0,E1815N3130,657,290
7110,128304.0,3344.0,,657,NA
7111,128425.0,3463.0,E1810N3130,657,25
7112,120389.0,81894.0,,5820,NA
7113,119996.0,81863.0,,5820,NA
7114,119998.0,81943.0,,5820,NA
7115,78308.0,61392.0,E1775N3190,7859,1225
7116,133051.0,6901.0,E1815N3130,657,290
7117,100198.0,11254.0,E1790N3135,284,490
7118,100417.0,11554.0,E1790N3135,284,490
7119,103396.0,9270.0,E1795N3135,284,75
7120,103386.0,8958.0,E1795N3135,284,75
7121,96000.0,22455.0,E1790N3150,417,100
7122,104720.0,23203.0,E1795N3150,417,2
7123,111077.0,24209.0,E1800N3150,417,2
7124,120751.0,26233.0,E1805N3150,657,15
7125,122599.0,25781.0,E1810N3150,657,200
7126,128269.0,24886.0,E1810N3150,657,200
7127,125683.0,26780.0,E1810N3155,657,850
7128,103490.0,39425.0,E1795N3165,1204,420
7129,103836.0,39414.0,E1795N3165,1204,420
7130,103378.0,39604.0,E1795N3165,1204,420
7131,113015.0,34802.0,E1800N3160,2096,75
7132,114248.0,33753.0,E1800N3160,2096,75
7134,99373.0,39932.0,E1790N3165,1204,1560
7135,99399.0,40136.0,E1790N3165,1204,1560
7136,103824.0,44785.0,E1795N3170,2096,340
7137,103859.0,44571.0,E1795N3170,2096,340
7138,104337.0,44310.0,E1795N3170,2096,340
7139,104011.0,44380.0,E1795N3170,2096,340
7140,123121.0,44887.0,E1810N3170,2096,150
7141,124322.0,44692.0,E1810N3170,2096,150
7142,124386.0,44830.0,E1810N3170,2096,150
7143,129813.0,45118.0,E1815N3175,657,65
7144,103649.0,47995.0,E1795N3175,2096,250
7145,130074.0,45389.0,E1815N3175,657,65
7146,135841.0,45849.0,E1815N3175,657,65
7147,134770.0,46198.0,E1815N3175,657,65
7148,134869.0,46164.0,E1815N3175,657,65
